ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_BABS-P,tick,timestamp
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,152,2026-02-04 16:56:10.174155
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:56:10.174155
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,152,2026-02-04 16:56:10.174155
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:56:10.174155
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:56:10.174155
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:56:10.174155
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:56:10.174155
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,153,2026-02-04 16:56:10.703282
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:56:10.703282
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,153,2026-02-04 16:56:10.703282
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:56:10.703282
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:56:10.703282
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:56:10.703282
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:56:10.703282
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,154,2026-02-04 16:56:11.872023
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:56:11.872023
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,154,2026-02-04 16:56:11.872023
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:56:11.872023
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:56:11.872023
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:56:11.872023
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:56:11.872023
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,155,2026-02-04 16:56:12.910924
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:56:12.910924
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,155,2026-02-04 16:56:12.910924
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:56:12.910924
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:56:12.910924
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:56:12.910924
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:56:12.910924
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,156,2026-02-04 16:56:13.956724
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:56:13.956724
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,156,2026-02-04 16:56:13.956724
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:56:13.956724
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:56:13.956724
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:56:13.956724
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:56:13.956724
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,157,2026-02-04 16:56:14.997145
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:56:14.997145
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,157,2026-02-04 16:56:14.997145
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:56:14.997145
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:56:14.997145
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:56:14.997145
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:56:14.997145
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,158,2026-02-04 16:56:16.046247
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:56:16.046247
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,158,2026-02-04 16:56:16.046247
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:56:16.046247
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:56:16.046247
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:56:16.046247
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:56:16.046247
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,159,2026-02-04 16:56:17.101270
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:56:17.101270
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,159,2026-02-04 16:56:17.101270
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:56:17.101270
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:56:17.101270
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:56:17.101270
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:56:17.101270
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,160,2026-02-04 16:56:17.730721
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:56:17.730721
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,160,2026-02-04 16:56:17.730721
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:56:17.730721
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:56:17.730721
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:56:17.730721
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:56:17.730721
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,161,2026-02-04 16:56:18.860157
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:56:18.860157
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,161,2026-02-04 16:56:18.860157
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:56:18.860157
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:56:18.860157
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:56:18.860157
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:56:18.860157
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,162,2026-02-04 16:56:19.931452
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:56:19.931452
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,162,2026-02-04 16:56:19.931452
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:56:19.931452
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:56:19.931452
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:56:19.931452
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:56:19.931452
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,163,2026-02-04 16:56:20.976987
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:56:20.976987
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,163,2026-02-04 16:56:20.976987
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:56:20.976987
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:56:20.976987
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:56:20.976987
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:56:20.976987
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,164,2026-02-04 16:56:22.042087
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:56:22.042087
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,164,2026-02-04 16:56:22.042087
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:56:22.042087
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:56:22.042087
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:56:22.042087
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:56:22.042087
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,165,2026-02-04 16:56:23.098680
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:56:23.098680
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,165,2026-02-04 16:56:23.098680
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:56:23.098680
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:56:23.098680
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:56:23.098680
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:56:23.098680
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,166,2026-02-04 16:56:24.250054
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:56:24.250054
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,166,2026-02-04 16:56:24.250054
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:56:24.250054
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:56:24.250054
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:56:24.250054
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:56:24.250054
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,167,2026-02-04 16:56:24.863202
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:56:24.863202
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,167,2026-02-04 16:56:24.863202
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:56:24.863202
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:56:24.863202
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:56:24.863202
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:56:24.863202
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,168,2026-02-04 16:56:25.909468
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:56:25.909468
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,168,2026-02-04 16:56:25.909468
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:56:25.909468
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:56:25.909468
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:56:25.909468
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:56:25.909468
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,169,2026-02-04 16:56:26.946941
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,169,2026-02-04 16:56:26.946941
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,169,2026-02-04 16:56:26.946941
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,169,2026-02-04 16:56:26.946941
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,169,2026-02-04 16:56:26.946941
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,169,2026-02-04 16:56:26.946941
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,169,2026-02-04 16:56:26.946941
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,170,2026-02-04 16:56:28.006478
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:56:28.006478
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,170,2026-02-04 16:56:28.006478
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:56:28.006478
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:56:28.006478
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:56:28.006478
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:56:28.006478
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,171,2026-02-04 16:56:29.054987
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:56:29.054987
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,171,2026-02-04 16:56:29.054987
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:56:29.054987
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:56:29.054987
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:56:29.054987
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:56:29.054987
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,172,2026-02-04 16:56:30.104699
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:56:30.104699
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,172,2026-02-04 16:56:30.104699
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:56:30.104699
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:56:30.104699
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:56:30.104699
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:56:30.104699
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,173,2026-02-04 16:56:31.169915
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,173,2026-02-04 16:56:31.169915
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,173,2026-02-04 16:56:31.169915
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,173,2026-02-04 16:56:31.169915
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,173,2026-02-04 16:56:31.169915
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,173,2026-02-04 16:56:31.169915
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,173,2026-02-04 16:56:31.169915
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,174,2026-02-04 16:56:32.306022
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,174,2026-02-04 16:56:32.306022
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,174,2026-02-04 16:56:32.306022
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,174,2026-02-04 16:56:32.306022
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,174,2026-02-04 16:56:32.306022
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,174,2026-02-04 16:56:32.306022
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,174,2026-02-04 16:56:32.306022
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,175,2026-02-04 16:56:32.956172
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,175,2026-02-04 16:56:32.956172
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,175,2026-02-04 16:56:32.956172
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,175,2026-02-04 16:56:32.956172
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,175,2026-02-04 16:56:32.956172
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,175,2026-02-04 16:56:32.956172
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,175,2026-02-04 16:56:32.956172
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,176,2026-02-04 16:56:34.111322
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,176,2026-02-04 16:56:34.111322
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,176,2026-02-04 16:56:34.111322
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,176,2026-02-04 16:56:34.111322
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,176,2026-02-04 16:56:34.111322
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,176,2026-02-04 16:56:34.111322
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,176,2026-02-04 16:56:34.111322
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,177,2026-02-04 16:56:35.153149
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,177,2026-02-04 16:56:35.153149
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,177,2026-02-04 16:56:35.153149
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,177,2026-02-04 16:56:35.153149
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,177,2026-02-04 16:56:35.153149
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,177,2026-02-04 16:56:35.153149
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,177,2026-02-04 16:56:35.153149
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,178,2026-02-04 16:56:36.197625
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:56:36.197625
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,178,2026-02-04 16:56:36.197625
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:56:36.197625
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:56:36.197625
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:56:36.197625
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:56:36.197625
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,179,2026-02-04 16:56:37.287069
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:56:37.287069
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,179,2026-02-04 16:56:37.287069
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:56:37.287069
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:56:37.287069
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:56:37.287069
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:56:37.287069
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,180,2026-02-04 16:56:38.008261
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:56:38.008261
ELEC-day3,21.35,21.35,21.36,402.0,402.0,0,0,0,0,0,0,180,2026-02-04 16:56:38.008261
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:56:38.008261
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:56:38.008261
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:56:38.008261
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:56:38.008261
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,2026-02-04 16:56:39.172310,18.0,3.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 4,The Regulatory Authority for Electricity board decided that on day 4 the following prices and volumes will be enforced:<br><br>364 contracts are available for market participants to buy at a price of $18.73<br><br>364 contracts are available for market participants to sell at a price of $18.72
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:56:39.172310,,,,,,
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:56:39.172310,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:56:39.172310,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:56:39.172310,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:56:39.172310,,,,,,
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:56:39.172310,,,,,,
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,1,2026-02-04 16:56:40.301159
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:56:40.301159
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:56:40.301159
ELEC-day4,0.0,18.72,18.73,364.0,364.0,0,0,0,0,0,0,1,2026-02-04 16:56:40.301159
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:56:40.301159
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:56:40.301159
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:56:40.301159
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,2,2026-02-04 16:56:40.899573,19.0,4.0,1.0,,TEMPERATURE Forecast for DAY 5,The average temperature tomorrow is forecasted to be between 12 and 20 degrees Celsius.
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:56:40.899573,,,,,,
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:56:40.899573,,,,,,
ELEC-day4,0.0,18.72,18.73,364.0,364.0,0,0,0,0,0,0,2,2026-02-04 16:56:40.899573,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:56:40.899573,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:56:40.899573,,,,,,
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:56:40.899573,,,,,,
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,3,2026-02-04 16:56:42.097064
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:56:42.097064
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:56:42.097064
ELEC-day4,0.0,18.72,18.73,364.0,364.0,0,0,0,0,0,0,3,2026-02-04 16:56:42.097064
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:56:42.097064
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:56:42.097064
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:56:42.097064
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,4,2026-02-04 16:56:43.162939
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:56:43.162939
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:56:43.162939
ELEC-day4,0.0,18.72,18.73,364.0,364.0,0,0,0,0,0,0,4,2026-02-04 16:56:43.162939
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:56:43.162939
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:56:43.162939
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:56:43.162939
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,5,2026-02-04 16:56:44.214302
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:56:44.214302
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:56:44.214302
ELEC-day4,0.0,18.72,18.73,364.0,364.0,0,0,0,0,0,0,5,2026-02-04 16:56:44.214302
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:56:44.214302
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:56:44.214302
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:56:44.214302
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,6,2026-02-04 16:56:45.265698
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:56:45.265698
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:56:45.265698
ELEC-day4,0.0,18.72,18.73,364.0,364.0,0,0,0,0,0,0,6,2026-02-04 16:56:45.265698
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:56:45.265698
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:56:45.265698
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:56:45.265698
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,7,2026-02-04 16:56:45.909387
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:56:45.909387
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:56:45.909387
ELEC-day4,0.0,18.72,18.73,364.0,364.0,0,0,0,0,0,0,7,2026-02-04 16:56:45.909387
