ticker,last_price,bid_price,ask_price,BUY_CITY-P,BUY_ANON,SELL_CITY-P,SELL_ANON,BUY_CITY-D,SELL_CITY-T1,BUY_CITY-T1,SELL_CITY-D,SELL_CITY-T2,tick,timestamp
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,151,2026-02-02 23:51:00.619753
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,0,152,2026-02-02 23:51:01.771222
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,152,2026-02-02 23:51:01.771222
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,152,2026-02-02 23:51:01.771222
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,152,2026-02-02 23:51:01.771222
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,152,2026-02-02 23:51:01.771222
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,152,2026-02-02 23:51:01.771222
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,152,2026-02-02 23:51:01.771222
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,0,153,2026-02-02 23:51:02.333335
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,153,2026-02-02 23:51:02.333335
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,153,2026-02-02 23:51:02.333335
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,153,2026-02-02 23:51:02.333335
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,153,2026-02-02 23:51:02.333335
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,153,2026-02-02 23:51:02.333335
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,153,2026-02-02 23:51:02.333335
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,0,154,2026-02-02 23:51:03.369503
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,154,2026-02-02 23:51:03.369503
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,154,2026-02-02 23:51:03.369503
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,154,2026-02-02 23:51:03.369503
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,154,2026-02-02 23:51:03.369503
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,154,2026-02-02 23:51:03.369503
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,154,2026-02-02 23:51:03.369503
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,155,2026-02-02 23:51:04.404230
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:51:04.404230
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:51:04.404230
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:51:04.404230
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:51:04.404230
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:51:04.404230
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:51:04.404230
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,156,2026-02-02 23:51:05.444640
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:51:05.444640
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:51:05.444640
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:51:05.444640
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:51:05.444640
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:51:05.444640
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:51:05.444640
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,157,2026-02-02 23:51:06.475459
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:51:06.475459
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:51:06.475459
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:51:06.475459
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:51:06.475459
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:51:06.475459
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:51:06.475459
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,158,2026-02-02 23:51:07.511040
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:51:07.511040
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:51:07.511040
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:51:07.511040
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:51:07.511040
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:51:07.511040
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:51:07.511040
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,159,2026-02-02 23:51:08.549471
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:51:08.549471
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:51:08.549471
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:51:08.549471
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:51:08.549471
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:51:08.549471
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:51:08.549471
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,160,2026-02-02 23:51:09.730301
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:51:09.730301
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:51:09.730301
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:51:09.730301
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:51:09.730301
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:51:09.730301
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:51:09.730301
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,161,2026-02-02 23:51:10.307588
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:51:10.307588
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:51:10.307588
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:51:10.307588
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:51:10.307588
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:51:10.307588
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:51:10.307588
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,162,2026-02-02 23:51:11.477228
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:51:11.477228
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:51:11.477228
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:51:11.477228
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:51:11.477228
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:51:11.477228
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:51:11.477228
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,163,2026-02-02 23:51:12.524779
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:51:12.524779
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:51:12.524779
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:51:12.524779
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:51:12.524779
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:51:12.524779
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:51:12.524779
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,164,2026-02-02 23:51:13.565015
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:51:13.565015
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:51:13.565015
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:51:13.565015
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:51:13.565015
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:51:13.565015
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:51:13.565015
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,165,2026-02-02 23:51:14.606751
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:51:14.606751
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:51:14.606751
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:51:14.606751
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:51:14.606751
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:51:14.606751
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:51:14.606751
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,166,2026-02-02 23:51:15.644921
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:51:15.644921
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:51:15.644921
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:51:15.644921
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:51:15.644921
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:51:15.644921
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:51:15.644921
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,167,2026-02-02 23:51:16.681877
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:51:16.681877
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:51:16.681877
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:51:16.681877
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:51:16.681877
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:51:16.681877
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:51:16.681877
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,168,2026-02-02 23:51:17.715082
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:51:17.715082
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:51:17.715082
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:51:17.715082
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:51:17.715082
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:51:17.715082
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:51:17.715082
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.830977
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.830977
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.830977
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.830977
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.830977
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.830977
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:51:18.830977
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.427625
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.427625
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.427625
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.427625
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.427625
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.427625
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:51:19.427625
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.480521
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.480521
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.480521
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.480521
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.480521
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.480521
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:51:20.480521
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.527665
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.527665
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.527665
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.527665
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.527665
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.527665
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:51:21.527665
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.576204
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.576204
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.576204
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.576204
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.576204
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.576204
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:51:22.576204
NG,2.28,2.26,2.3,800000.0,800000.0,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.618657
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.618657
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.618657
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.618657
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.618657
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.618657
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:51:23.618657
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.659795
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.659795
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.659795
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.659795
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.659795
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.659795
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:51:24.659795
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.704943
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.704943
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.704943
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.704943
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.704943
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.704943
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:51:25.704943
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.759676
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.759676
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.759676
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.759676
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.759676
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.759676
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:51:26.759676
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.873380
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.873380
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.873380
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.873380
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.873380
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.873380
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:51:27.873380
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.410410
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.410410
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.410410
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.410410
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.410410
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.410410
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:51:28.410410
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.633561
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.633561
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.633561
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.633561
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.633561
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.633561
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:51:29.633561
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.688826,18.0,3.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 4,The Regulatory Authority for Electricity board decided that on day 4 the following prices and volumes will be enforced:<br><br>402 contracts are available for market participants to buy at a price of $18.31<br><br>402 contracts are available for market participants to sell at a price of $18.30
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.688826,,,,,,
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.688826,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.688826,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.688826,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.688826,,,,,,
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:51:30.688826,,,,,,
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.728351
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.728351
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.728351
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.728351
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.728351
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.728351
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:51:31.728351
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.842812,19.0,4.0,1.0,,TEMPERATURE Forecast for DAY 5,The average temperature tomorrow is forecasted to be between 9 and 18 degrees Celsius.
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.842812,,,,,,
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.842812,,,,,,
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.842812,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.842812,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.842812,,,,,,
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:51:32.842812,,,,,,
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.878148
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.878148
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.878148
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.878148
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.878148
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.878148
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:51:33.878148
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.964673
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.964673
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.964673
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.964673
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.964673
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.964673
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:51:34.964673
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.538243
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.538243
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.538243
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.538243
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.538243
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.538243
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:51:35.538243
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,0,6,2026-02-02 23:51:36.573162
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:51:36.573162
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:51:36.573162
ELEC-day4,0.0,18.3,18.31,402.0,402.0,0,0,0,0,0,0,0,6,2026-02-02 23:51:36.573162
