ticker,last_price,bid_price,ask_price,BUY_CITY-P,BUY_ANON,SELL_CITY-P,SELL_ANON,SELL_CITY-T1,BUY_CITY-T1,SELL_CITY-D,tick,timestamp
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:37:59.404561
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:37:59.404561
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:37:59.404561
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,177,2026-02-02 23:38:00.439897
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:38:00.439897
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:38:00.439897
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,177,2026-02-02 23:38:00.439897
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:38:00.439897
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:38:00.439897
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:38:00.439897
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,178,2026-02-02 23:38:01.478590
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:38:01.478590
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:38:01.478590
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,178,2026-02-02 23:38:01.478590
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:38:01.478590
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:38:01.478590
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:38:01.478590
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,179,2026-02-02 23:38:02.517083
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:38:02.517083
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:38:02.517083
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,179,2026-02-02 23:38:02.517083
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:38:02.517083
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:38:02.517083
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:38:02.517083
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,180,2026-02-02 23:38:03.565621
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:38:03.565621
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:38:03.565621
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,180,2026-02-02 23:38:03.565621
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:38:03.565621
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:38:03.565621
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:38:03.565621
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,0,2026-02-02 23:38:04.662917,23.0,4.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 5,The Regulatory Authority for Electricity board decided that on day 5 the following prices and volumes will be enforced:<br><br>364 contracts are available for market participants to buy at a price of $20.77<br><br>364 contracts are available for market participants to sell at a price of $20.76
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:38:04.662917,,,,,,
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:38:04.662917,,,,,,
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:38:04.662917,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:38:04.662917,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:38:04.662917,,,,,,
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:38:04.662917,,,,,,
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,1,2026-02-02 23:38:05.740520
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:38:05.740520
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:38:05.740520
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:38:05.740520
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,1,2026-02-02 23:38:05.740520
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:38:05.740520
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:38:05.740520
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,0,2,2026-02-02 23:38:06.785817,24.0,5.0,1.0,,TEMPERATURE Forecast for DAY 6,The average temperature tomorrow is forecasted to be between 17 and 26 degrees Celsius.
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:38:06.785817,,,,,,
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:38:06.785817,,,,,,
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:38:06.785817,,,,,,
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,2,2026-02-02 23:38:06.785817,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:38:06.785817,,,,,,
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:38:06.785817,,,,,,
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,0,3,2026-02-02 23:38:07.840641
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:38:07.840641
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:38:07.840641
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:38:07.840641
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,3,2026-02-02 23:38:07.840641
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:38:07.840641
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:38:07.840641
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,0,4,2026-02-02 23:38:08.879782
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:38:08.879782
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:38:08.879782
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:38:08.879782
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,4,2026-02-02 23:38:08.879782
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:38:08.879782
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:38:08.879782
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,5,2026-02-02 23:38:09.983254
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:38:09.983254
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:38:09.983254
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:38:09.983254
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,5,2026-02-02 23:38:09.983254
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:38:09.983254
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:38:09.983254
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,6,2026-02-02 23:38:10.525356
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:38:10.525356
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:38:10.525356
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:38:10.525356
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,6,2026-02-02 23:38:10.525356
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:38:10.525356
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:38:10.525356
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,7,2026-02-02 23:38:11.641807
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:38:11.641807
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:38:11.641807
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:38:11.641807
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,7,2026-02-02 23:38:11.641807
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:38:11.641807
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:38:11.641807
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,0,8,2026-02-02 23:38:12.682696
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:38:12.682696
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:38:12.682696
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:38:12.682696
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,8,2026-02-02 23:38:12.682696
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:38:12.682696
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:38:12.682696
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,0,9,2026-02-02 23:38:13.726382
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:38:13.726382
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:38:13.726382
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:38:13.726382
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,9,2026-02-02 23:38:13.726382
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:38:13.726382
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:38:13.726382
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,0,10,2026-02-02 23:38:14.762492
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:38:14.762492
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:38:14.762492
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:38:14.762492
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,10,2026-02-02 23:38:14.762492
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:38:14.762492
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:38:14.762492
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,11,2026-02-02 23:38:15.802910
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:38:15.802910
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:38:15.802910
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:38:15.802910
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,11,2026-02-02 23:38:15.802910
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:38:15.802910
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:38:15.802910
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,0,12,2026-02-02 23:38:16.844043
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:38:16.844043
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:38:16.844043
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:38:16.844043
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,12,2026-02-02 23:38:16.844043
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:38:16.844043
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:38:16.844043
NG,2.02,2.0,2.04,800000.0,800000.0,0,0,0,0,0,0,0,13,2026-02-02 23:38:17.884734
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:38:17.884734
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:38:17.884734
ELEC-day4,20.77,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:38:17.884734
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,13,2026-02-02 23:38:17.884734
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:38:17.884734
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:38:17.884734
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,14,2026-02-02 23:38:18.928964
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,14,2026-02-02 23:38:18.928964
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,14,2026-02-02 23:38:18.928964
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,14,2026-02-02 23:38:18.928964
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,14,2026-02-02 23:38:18.928964
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,14,2026-02-02 23:38:18.928964
ELEC-F,15.0,0.0,10.0,,,1.0,0,0,0,0,0,0,14,2026-02-02 23:38:18.928964
NG,2.0,1.98,2.02,800000.0,800000.0,,0,0,0,0,0,0,15,2026-02-02 23:38:20.010619
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,15,2026-02-02 23:38:20.010619
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,15,2026-02-02 23:38:20.010619
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,15,2026-02-02 23:38:20.010619
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,15,2026-02-02 23:38:20.010619
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,15,2026-02-02 23:38:20.010619
ELEC-F,15.0,0.0,10.0,,,2.0,0,0,0,0,0,0,15,2026-02-02 23:38:20.010619
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,16,2026-02-02 23:38:20.643425
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,16,2026-02-02 23:38:20.643425
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,16,2026-02-02 23:38:20.643425
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,16,2026-02-02 23:38:20.643425
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,16,2026-02-02 23:38:20.643425
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,16,2026-02-02 23:38:20.643425
ELEC-F,15.0,0.0,10.0,,,3.0,0,0,0,0,0,0,16,2026-02-02 23:38:20.643425
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,17,2026-02-02 23:38:21.692331
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,17,2026-02-02 23:38:21.692331
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,17,2026-02-02 23:38:21.692331
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,17,2026-02-02 23:38:21.692331
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,17,2026-02-02 23:38:21.692331
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,17,2026-02-02 23:38:21.692331
ELEC-F,15.0,0.0,10.0,,,5.0,0,0,0,0,0,0,17,2026-02-02 23:38:21.692331
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,18,2026-02-02 23:38:22.748578
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,18,2026-02-02 23:38:22.748578
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,18,2026-02-02 23:38:22.748578
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,18,2026-02-02 23:38:22.748578
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,18,2026-02-02 23:38:22.748578
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,18,2026-02-02 23:38:22.748578
ELEC-F,15.0,0.0,10.0,,,6.0,0,0,0,0,0,0,18,2026-02-02 23:38:22.748578
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,19,2026-02-02 23:38:23.802326
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,19,2026-02-02 23:38:23.802326
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,19,2026-02-02 23:38:23.802326
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,19,2026-02-02 23:38:23.802326
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,19,2026-02-02 23:38:23.802326
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,19,2026-02-02 23:38:23.802326
ELEC-F,15.0,0.0,10.0,,,7.0,0,0,0,0,0,0,19,2026-02-02 23:38:23.802326
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,20,2026-02-02 23:38:24.849678
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,20,2026-02-02 23:38:24.849678
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,20,2026-02-02 23:38:24.849678
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,20,2026-02-02 23:38:24.849678
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,20,2026-02-02 23:38:24.849678
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,20,2026-02-02 23:38:24.849678
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,20,2026-02-02 23:38:24.849678
NG,2.03,2.01,2.05,800000.0,800000.0,,0,0,0,0,0,0,21,2026-02-02 23:38:25.904890
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,21,2026-02-02 23:38:25.904890
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,21,2026-02-02 23:38:25.904890
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,21,2026-02-02 23:38:25.904890
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,21,2026-02-02 23:38:25.904890
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,21,2026-02-02 23:38:25.904890
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,21,2026-02-02 23:38:25.904890
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,22,2026-02-02 23:38:26.946882
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,22,2026-02-02 23:38:26.946882
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,22,2026-02-02 23:38:26.946882
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,22,2026-02-02 23:38:26.946882
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,22,2026-02-02 23:38:26.946882
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,22,2026-02-02 23:38:26.946882
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,22,2026-02-02 23:38:26.946882
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,23,2026-02-02 23:38:27.982973
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,23,2026-02-02 23:38:27.982973
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,23,2026-02-02 23:38:27.982973
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,23,2026-02-02 23:38:27.982973
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,23,2026-02-02 23:38:27.982973
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,23,2026-02-02 23:38:27.982973
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,23,2026-02-02 23:38:27.982973
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,24,2026-02-02 23:38:29.058431
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,24,2026-02-02 23:38:29.058431
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,24,2026-02-02 23:38:29.058431
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,24,2026-02-02 23:38:29.058431
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,24,2026-02-02 23:38:29.058431
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,24,2026-02-02 23:38:29.058431
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,24,2026-02-02 23:38:29.058431
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,25,2026-02-02 23:38:29.637149
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-02 23:38:29.637149
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-02 23:38:29.637149
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-02 23:38:29.637149
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,25,2026-02-02 23:38:29.637149
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-02 23:38:29.637149
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,25,2026-02-02 23:38:29.637149
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,26,2026-02-02 23:38:30.676712
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-02 23:38:30.676712
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-02 23:38:30.676712
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-02 23:38:30.676712
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,26,2026-02-02 23:38:30.676712
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-02 23:38:30.676712
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,26,2026-02-02 23:38:30.676712
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,27,2026-02-02 23:38:31.714956
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-02 23:38:31.714956
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-02 23:38:31.714956
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-02 23:38:31.714956
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,27,2026-02-02 23:38:31.714956
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-02 23:38:31.714956
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,27,2026-02-02 23:38:31.714956
NG,2.03,2.01,2.05,800000.0,800000.0,,0,0,0,0,0,0,28,2026-02-02 23:38:32.753251
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-02 23:38:32.753251
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-02 23:38:32.753251
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-02 23:38:32.753251
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,28,2026-02-02 23:38:32.753251
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-02 23:38:32.753251
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,28,2026-02-02 23:38:32.753251
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,29,2026-02-02 23:38:33.788074
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-02 23:38:33.788074
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-02 23:38:33.788074
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-02 23:38:33.788074
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,29,2026-02-02 23:38:33.788074
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-02 23:38:33.788074
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,29,2026-02-02 23:38:33.788074
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,30,2026-02-02 23:38:34.824803
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-02 23:38:34.824803
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-02 23:38:34.824803
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-02 23:38:34.824803
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,30,2026-02-02 23:38:34.824803
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-02 23:38:34.824803
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,30,2026-02-02 23:38:34.824803
