ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:21:03.637510
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:21:03.637510
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:21:03.637510
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:21:03.637510
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:21:03.637510
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:21:04.811136
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:21:04.811136
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:21:04.811136
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:21:04.811136
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:21:04.811136
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:21:04.811136
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:21:04.811136
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:21:05.582629
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:21:05.582629
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:21:05.582629
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:21:05.582629
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:21:05.582629
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:21:05.582629
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:21:05.582629
NG,2.2,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:21:06.718126
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:21:06.718126
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:21:06.718126
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:21:06.718126
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:21:06.718126
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:21:06.718126
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:21:06.718126
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:21:07.856055
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:21:07.856055
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:21:07.856055
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:21:07.856055
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:21:07.856055
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:21:07.856055
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:21:07.856055
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:21:08.897708
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:21:08.897708
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:21:08.897708
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:21:08.897708
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:21:08.897708
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:21:08.897708
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:21:08.897708
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:21:09.516501
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:21:09.516501
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:21:09.516501
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:21:09.516501
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:21:09.516501
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:21:09.516501
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:21:09.516501
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:21:10.683983
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:21:10.683983
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:21:10.683983
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:21:10.683983
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:21:10.683983
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:21:10.683983
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:21:10.683983
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:21:11.769674
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:21:11.769674
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:21:11.769674
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:21:11.769674
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:21:11.769674
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:21:11.769674
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:21:11.769674
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:21:12.833502
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:21:12.833502
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:21:12.833502
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:21:12.833502
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:21:12.833502
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:21:12.833502
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:21:12.833502
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:21:13.881409
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:21:13.881409
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:21:13.881409
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:21:13.881409
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:21:13.881409
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:21:13.881409
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:21:13.881409
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:21:14.933104
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:21:14.933104
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:21:14.933104
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:21:14.933104
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:21:14.933104
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:21:14.933104
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:21:14.933104
NG,2.21,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:21:16.059341
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:21:16.059341
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:21:16.059341
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:21:16.059341
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:21:16.059341
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:21:16.059341
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:21:16.059341
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:21:16.633615
