ticker,last_price,bid_price,ask_price,SELL_UOTB-P,BUY_ANON,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-D,SELL_BABS-P,SELL_ANON,BUY_UOTB-P,tick,timestamp
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:37:12.902342
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,11,2026-02-04 16:37:12.902342
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:37:12.902342
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:37:12.902342
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:37:12.902342
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:37:12.902342
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,12,2026-02-04 16:37:13.948866
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:37:13.948866
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,12,2026-02-04 16:37:13.948866
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:37:13.948866
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:37:13.948866
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:37:13.948866
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:37:13.948866
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,13,2026-02-04 16:37:14.992402
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:37:14.992402
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,13,2026-02-04 16:37:14.992402
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:37:14.992402
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:37:14.992402
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:37:14.992402
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:37:14.992402
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,14,2026-02-04 16:37:16.043552
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:37:16.043552
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,14,2026-02-04 16:37:16.043552
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:37:16.043552
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:37:16.043552
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:37:16.043552
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:37:16.043552
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,15,2026-02-04 16:37:17.092848
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:37:17.092848
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,15,2026-02-04 16:37:17.092848
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:37:17.092848
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:37:17.092848
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:37:17.092848
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:37:17.092848
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,16,2026-02-04 16:37:17.694321
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:37:17.694321
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,16,2026-02-04 16:37:17.694321
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:37:17.694321
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:37:17.694321
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:37:17.694321
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:37:17.694321
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,17,2026-02-04 16:37:18.823729
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:37:18.823729
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,17,2026-02-04 16:37:18.823729
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:37:18.823729
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:37:18.823729
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:37:18.823729
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:37:18.823729
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,18,2026-02-04 16:37:19.865415
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:37:19.865415
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,18,2026-02-04 16:37:19.865415
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:37:19.865415
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:37:19.865415
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:37:19.865415
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:37:19.865415
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,19,2026-02-04 16:37:20.900678
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:37:20.900678
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,19,2026-02-04 16:37:20.900678
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:37:20.900678
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:37:20.900678
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:37:20.900678
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:37:20.900678
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,20,2026-02-04 16:37:21.936601
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:37:21.936601
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,20,2026-02-04 16:37:21.936601
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:37:21.936601
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:37:21.936601
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:37:21.936601
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:37:21.936601
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,21,2026-02-04 16:37:22.972936
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:37:22.972936
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,21,2026-02-04 16:37:22.972936
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:37:22.972936
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:37:22.972936
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:37:22.972936
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:37:22.972936
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,22,2026-02-04 16:37:24.005873
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:37:24.005873
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,22,2026-02-04 16:37:24.005873
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:37:24.005873
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:37:24.005873
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:37:24.005873
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:37:24.005873
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,23,2026-02-04 16:37:25.040909
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:37:25.040909
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,23,2026-02-04 16:37:25.040909
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:37:25.040909
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:37:25.040909
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:37:25.040909
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:37:25.040909
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,24,2026-02-04 16:37:26.087257
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:37:26.087257
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,24,2026-02-04 16:37:26.087257
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:37:26.087257
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:37:26.087257
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:37:26.087257
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:37:26.087257
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,25,2026-02-04 16:37:27.131009
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:37:27.131009
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,25,2026-02-04 16:37:27.131009
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:37:27.131009
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:37:27.131009
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:37:27.131009
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:37:27.131009
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,26,2026-02-04 16:37:27.769154
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:37:27.769154
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,26,2026-02-04 16:37:27.769154
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:37:27.769154
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:37:27.769154
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:37:27.769154
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:37:27.769154
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,27,2026-02-04 16:37:28.911708
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:37:28.911708
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,27,2026-02-04 16:37:28.911708
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:37:28.911708
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:37:28.911708
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:37:28.911708
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,27,2026-02-04 16:37:28.911708
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,28,2026-02-04 16:37:29.947141
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:37:29.947141
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,28,2026-02-04 16:37:29.947141
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:37:29.947141
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:37:29.947141
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:37:29.947141
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,28,2026-02-04 16:37:29.947141
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,29,2026-02-04 16:37:30.981237
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:37:30.981237
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,29,2026-02-04 16:37:30.981237
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:37:30.981237
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:37:30.981237
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:37:30.981237
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,29,2026-02-04 16:37:30.981237
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,30,2026-02-04 16:37:32.027792
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:37:32.027792
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,30,2026-02-04 16:37:32.027792
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:37:32.027792
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:37:32.027792
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:37:32.027792
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,30,2026-02-04 16:37:32.027792
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,31,2026-02-04 16:37:33.063029
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:37:33.063029
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,31,2026-02-04 16:37:33.063029
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:37:33.063029
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:37:33.063029
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:37:33.063029
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,31,2026-02-04 16:37:33.063029
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,32,2026-02-04 16:37:34.096127
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:37:34.096127
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,32,2026-02-04 16:37:34.096127
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:37:34.096127
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:37:34.096127
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:37:34.096127
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,32,2026-02-04 16:37:34.096127
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,33,2026-02-04 16:37:35.155199
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:37:35.155199
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,33,2026-02-04 16:37:35.155199
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:37:35.155199
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:37:35.155199
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:37:35.155199
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:37:35.155199
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,34,2026-02-04 16:37:36.288065
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:37:36.288065
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,34,2026-02-04 16:37:36.288065
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:37:36.288065
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:37:36.288065
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:37:36.288065
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:37:36.288065
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,35,2026-02-04 16:37:36.898813
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:37:36.898813
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,35,2026-02-04 16:37:36.898813
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:37:36.898813
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:37:36.898813
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:37:36.898813
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:37:36.898813
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,36,2026-02-04 16:37:37.958520
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:37:37.958520
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,36,2026-02-04 16:37:37.958520
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:37:37.958520
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:37:37.958520
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:37:37.958520
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:37:37.958520
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,37,2026-02-04 16:37:39.032250
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:37:39.032250
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,37,2026-02-04 16:37:39.032250
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:37:39.032250
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:37:39.032250
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:37:39.032250
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:37:39.032250
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,38,2026-02-04 16:37:40.125186
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:37:40.125186
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,38,2026-02-04 16:37:40.125186
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:37:40.125186
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:37:40.125186
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:37:40.125186
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:37:40.125186
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,39,2026-02-04 16:37:41.165464
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:37:41.165464
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,39,2026-02-04 16:37:41.165464
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:37:41.165464
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:37:41.165464
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:37:41.165464
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:37:41.165464
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,40,2026-02-04 16:37:42.212409
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:37:42.212409
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,40,2026-02-04 16:37:42.212409
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:37:42.212409
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:37:42.212409
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:37:42.212409
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:37:42.212409
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,41,2026-02-04 16:37:43.306352
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:37:43.306352
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,41,2026-02-04 16:37:43.306352
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:37:43.306352
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:37:43.306352
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:37:43.306352
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:37:43.306352
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,42,2026-02-04 16:37:43.854845
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:37:43.854845
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,42,2026-02-04 16:37:43.854845
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:37:43.854845
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:37:43.854845
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:37:43.854845
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:37:43.854845
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,43,2026-02-04 16:37:44.994978
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:37:44.994978
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,43,2026-02-04 16:37:44.994978
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:37:44.994978
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:37:44.994978
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:37:44.994978
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:37:44.994978
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,44,2026-02-04 16:37:46.032747
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:37:46.032747
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,44,2026-02-04 16:37:46.032747
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:37:46.032747
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:37:46.032747
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:37:46.032747
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:37:46.032747
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,45,2026-02-04 16:37:47.072122
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:37:47.072122
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,45,2026-02-04 16:37:47.072122
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:37:47.072122
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:37:47.072122
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:37:47.072122
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:37:47.072122
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,46,2026-02-04 16:37:48.110598
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:37:48.110598
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,46,2026-02-04 16:37:48.110598
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:37:48.110598
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:37:48.110598
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:37:48.110598
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:37:48.110598
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,47,2026-02-04 16:37:49.147990
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 16:37:49.147990
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,47,2026-02-04 16:37:49.147990
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 16:37:49.147990
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 16:37:49.147990
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 16:37:49.147990
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 16:37:49.147990
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,48,2026-02-04 16:37:50.181988
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 16:37:50.181988
ELEC-day3,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,48,2026-02-04 16:37:50.181988
