ticker,last_price,bid_price,ask_price,SELL_CITY-T1,SELL_CITY-D,SELL_CITY-P,BUY_CITY-P,SELL_ANON,BUY_ANON,BUY_CITY-T1,tick,timestamp
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:34:59.775591
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:34:59.775591
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:34:59.775591
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.372270
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.372270
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.372270
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.372270
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.372270
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.372270
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.372270
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.444210
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.444210
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.444210
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.444210
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.444210
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.444210
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.444210
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.557197,18.0,3.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 4,The Regulatory Authority for Electricity board decided that on day 4 the following prices and volumes will be enforced:<br><br>364 contracts are available for market participants to buy at a price of $20.77<br><br>364 contracts are available for market participants to sell at a price of $20.76
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.557197,,,,,,
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.557197,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.557197,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.557197,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.557197,,,,,,
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.557197,,,,,,
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.625976
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.625976
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.625976
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.625976
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.625976
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.625976
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.625976
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.659946,19.0,4.0,1.0,,SUNLIGHT Forecast for DAY 5,The weather forecasts call for between 7 and 14 hours of sunlight tomorrow.
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.659946,,,,,,
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.659946,,,,,,
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.659946,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.659946,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.659946,,,,,,
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.659946,,,,,,
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.701470
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.701470
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.701470
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.701470
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.701470
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.701470
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.701470
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.730503
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.730503
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.730503
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.730503
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.730503
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.730503
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.730503
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.763269
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.763269
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.763269
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.763269
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.763269
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.763269
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.763269
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.832417
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.832417
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.832417
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.832417
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.832417
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.832417
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.832417
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,9,2026-02-02 23:35:11.438618
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:35:11.438618
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:35:11.438618
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,9,2026-02-02 23:35:11.438618
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:35:11.438618
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:35:11.438618
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:35:11.438618
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,10,2026-02-02 23:35:12.529454
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:35:12.529454
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:35:12.529454
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,10,2026-02-02 23:35:12.529454
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:35:12.529454
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:35:12.529454
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:35:12.529454
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,11,2026-02-02 23:35:13.573382
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:35:13.573382
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:35:13.573382
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,11,2026-02-02 23:35:13.573382
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:35:13.573382
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:35:13.573382
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:35:13.573382
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,12,2026-02-02 23:35:14.610702
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:35:14.610702
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:35:14.610702
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,12,2026-02-02 23:35:14.610702
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:35:14.610702
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:35:14.610702
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:35:14.610702
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,13,2026-02-02 23:35:15.645038
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:35:15.645038
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:35:15.645038
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,13,2026-02-02 23:35:15.645038
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:35:15.645038
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:35:15.645038
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:35:15.645038
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,14,2026-02-02 23:35:16.683096
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:35:16.683096
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:35:16.683096
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,14,2026-02-02 23:35:16.683096
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:35:16.683096
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:35:16.683096
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:35:16.683096
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,15,2026-02-02 23:35:17.720079
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:35:17.720079
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:35:17.720079
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,15,2026-02-02 23:35:17.720079
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:35:17.720079
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:35:17.720079
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:35:17.720079
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,16,2026-02-02 23:35:18.755651
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:35:18.755651
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:35:18.755651
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,16,2026-02-02 23:35:18.755651
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:35:18.755651
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:35:18.755651
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:35:18.755651
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,17,2026-02-02 23:35:19.788722
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:35:19.788722
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:35:19.788722
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,17,2026-02-02 23:35:19.788722
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:35:19.788722
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:35:19.788722
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:35:19.788722
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,18,2026-02-02 23:35:20.822774
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:35:20.822774
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:35:20.822774
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,18,2026-02-02 23:35:20.822774
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:35:20.822774
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:35:20.822774
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:35:20.822774
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,19,2026-02-02 23:35:21.856362
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:35:21.856362
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:35:21.856362
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,19,2026-02-02 23:35:21.856362
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:35:21.856362
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:35:21.856362
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:35:21.856362
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,20,2026-02-02 23:35:22.891832
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:35:22.891832
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:35:22.891832
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,20,2026-02-02 23:35:22.891832
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:35:22.891832
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:35:22.891832
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:35:22.891832
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,21,2026-02-02 23:35:23.983381
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:35:23.983381
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:35:23.983381
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,21,2026-02-02 23:35:23.983381
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:35:23.983381
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:35:23.983381
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:35:23.983381
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,22,2026-02-02 23:35:24.524789
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:35:24.524789
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:35:24.524789
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,22,2026-02-02 23:35:24.524789
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:35:24.524789
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:35:24.524789
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:35:24.524789
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,23,2026-02-02 23:35:25.621469
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:35:25.621469
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:35:25.621469
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,23,2026-02-02 23:35:25.621469
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:35:25.621469
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:35:25.621469
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:35:25.621469
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,24,2026-02-02 23:35:26.656694
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,24,2026-02-02 23:35:26.656694
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,24,2026-02-02 23:35:26.656694
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,24,2026-02-02 23:35:26.656694
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,24,2026-02-02 23:35:26.656694
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,24,2026-02-02 23:35:26.656694
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,24,2026-02-02 23:35:26.656694
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,25,2026-02-02 23:35:27.693911
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,25,2026-02-02 23:35:27.693911
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,25,2026-02-02 23:35:27.693911
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,25,2026-02-02 23:35:27.693911
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,25,2026-02-02 23:35:27.693911
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,25,2026-02-02 23:35:27.693911
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,25,2026-02-02 23:35:27.693911
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,26,2026-02-02 23:35:28.725396
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,26,2026-02-02 23:35:28.725396
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,26,2026-02-02 23:35:28.725396
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,26,2026-02-02 23:35:28.725396
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,26,2026-02-02 23:35:28.725396
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,26,2026-02-02 23:35:28.725396
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,26,2026-02-02 23:35:28.725396
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,27,2026-02-02 23:35:29.758527
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,27,2026-02-02 23:35:29.758527
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,27,2026-02-02 23:35:29.758527
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,27,2026-02-02 23:35:29.758527
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,27,2026-02-02 23:35:29.758527
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,27,2026-02-02 23:35:29.758527
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,27,2026-02-02 23:35:29.758527
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,28,2026-02-02 23:35:30.794837
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,28,2026-02-02 23:35:30.794837
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,28,2026-02-02 23:35:30.794837
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,28,2026-02-02 23:35:30.794837
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,28,2026-02-02 23:35:30.794837
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,28,2026-02-02 23:35:30.794837
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,28,2026-02-02 23:35:30.794837
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,29,2026-02-02 23:35:31.826906
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,29,2026-02-02 23:35:31.826906
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,29,2026-02-02 23:35:31.826906
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,29,2026-02-02 23:35:31.826906
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,29,2026-02-02 23:35:31.826906
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,29,2026-02-02 23:35:31.826906
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,29,2026-02-02 23:35:31.826906
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,30,2026-02-02 23:35:32.861222
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,30,2026-02-02 23:35:32.861222
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,30,2026-02-02 23:35:32.861222
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,30,2026-02-02 23:35:32.861222
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,30,2026-02-02 23:35:32.861222
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,30,2026-02-02 23:35:32.861222
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,30,2026-02-02 23:35:32.861222
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,31,2026-02-02 23:35:33.892689
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,31,2026-02-02 23:35:33.892689
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,31,2026-02-02 23:35:33.892689
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,31,2026-02-02 23:35:33.892689
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,31,2026-02-02 23:35:33.892689
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,31,2026-02-02 23:35:33.892689
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,31,2026-02-02 23:35:33.892689
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,32,2026-02-02 23:35:34.930334
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,32,2026-02-02 23:35:34.930334
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,32,2026-02-02 23:35:34.930334
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,32,2026-02-02 23:35:34.930334
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,32,2026-02-02 23:35:34.930334
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,32,2026-02-02 23:35:34.930334
