ticker,last_price,bid_price,ask_price,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_ANON,SELL_OTWA-1,BUY_ANON,tick,timestamp
GGD,40.01,40.0,40.02,50000000.0,50000000.0,0,0,0,0,0,263,2026-02-04 16:03:29.960594
PNR,57.57,57.56,57.58,50000000.0,50000000.0,0,0,0,0,0,263,2026-02-04 16:03:29.960594
FSR,31.07,31.06,31.08,50000000.0,50000000.0,0,0,0,0,0,263,2026-02-04 16:03:29.960594
ATB,61.19,61.18,61.2,50000000.0,50000000.0,0,0,0,0,0,263,2026-02-04 16:03:29.960594
SPK,50.11,50.1,50.12,50000000.0,50000000.0,0,0,0,0,0,263,2026-02-04 16:03:29.960594
EEC,42.55,42.54,42.56,50000000.0,50000000.0,0,0,0,0,0,263,2026-02-04 16:03:29.960594
TGX,47.67,47.66,47.68,50000000.0,50000000.0,0,0,0,0,0,264,2026-02-04 16:03:31.019894
PHR,39.01,39.0,39.02,50000000.0,50000000.0,0,0,0,0,0,264,2026-02-04 16:03:31.019894
BYL,56.89,56.88,56.9,50000000.0,50000000.0,0,0,0,0,0,264,2026-02-04 16:03:31.019894
CLD,81.68,81.67,81.69,50000000.0,50000000.0,0,0,0,0,0,264,2026-02-04 16:03:31.019894
GGD,40.03,40.02,40.04,50000000.0,50000000.0,0,0,0,0,0,264,2026-02-04 16:03:31.019894
PNR,57.63,57.62,57.64,50000000.0,50000000.0,0,0,0,0,0,264,2026-02-04 16:03:31.019894
FSR,31.12,31.11,31.13,50000000.0,50000000.0,0,0,0,0,0,264,2026-02-04 16:03:31.019894
ATB,61.02,61.01,61.03,50000000.0,50000000.0,0,0,0,0,0,264,2026-02-04 16:03:31.019894
SPK,49.69,49.68,49.7,50000000.0,50000000.0,0,0,0,0,0,264,2026-02-04 16:03:31.019894
EEC,42.09,42.08,42.1,50000000.0,50000000.0,0,0,0,0,0,264,2026-02-04 16:03:31.019894
TGX,47.68,47.67,47.69,50000000.0,50000000.0,0,0,0,0,0,265,2026-02-04 16:03:32.111222
PHR,38.77,38.76,38.78,50000000.0,50000000.0,0,0,0,0,0,265,2026-02-04 16:03:32.111222
BYL,56.92,56.91,56.93,50000000.0,50000000.0,0,0,0,0,0,265,2026-02-04 16:03:32.111222
CLD,81.66,81.65,81.67,50000000.0,50000000.0,0,0,0,0,0,265,2026-02-04 16:03:32.111222
GGD,39.96,39.95,39.97,50000000.0,50000000.0,0,0,0,0,0,265,2026-02-04 16:03:32.111222
PNR,57.64,57.63,57.65,50000000.0,50000000.0,0,0,0,0,0,265,2026-02-04 16:03:32.111222
FSR,31.12,31.11,31.13,50000000.0,50000000.0,0,0,0,0,0,265,2026-02-04 16:03:32.111222
ATB,60.87,60.86,60.88,50000000.0,50000000.0,0,0,0,0,0,265,2026-02-04 16:03:32.111222
SPK,49.71,49.7,49.72,50000000.0,50000000.0,0,0,0,0,0,265,2026-02-04 16:03:32.111222
EEC,42.07,42.06,42.08,50000000.0,50000000.0,0,0,0,0,0,265,2026-02-04 16:03:32.111222
TGX,46.66,46.64,46.66,50000000.0,50000000.0,0,0,0,0,0,266,2026-02-04 16:03:33.170856
PHR,38.86,38.86,38.88,50000000.0,50000000.0,0,0,0,0,0,266,2026-02-04 16:03:33.170856
BYL,56.77,56.76,56.78,50000000.0,50000000.0,0,0,0,0,0,266,2026-02-04 16:03:33.170856
CLD,81.31,81.3,81.32,50000000.0,50000000.0,0,0,0,0,0,266,2026-02-04 16:03:33.170856
GGD,39.97,39.96,39.98,50000000.0,50000000.0,0,0,0,0,0,266,2026-02-04 16:03:33.170856
PNR,57.73,57.72,57.74,50000000.0,50000000.0,0,0,0,0,0,266,2026-02-04 16:03:33.170856
FSR,31.13,31.12,31.14,50000000.0,50000000.0,0,0,0,0,0,266,2026-02-04 16:03:33.170856
ATB,60.76,60.75,60.77,50000000.0,50000000.0,0,0,0,0,0,266,2026-02-04 16:03:33.170856
SPK,49.51,49.5,49.52,50000000.0,50000000.0,0,0,0,0,0,266,2026-02-04 16:03:33.170856
EEC,41.85,41.84,41.86,50000000.0,50000000.0,0,0,0,0,0,266,2026-02-04 16:03:33.170856
TGX,47.11,47.09,47.11,50000000.0,50000000.0,0,0,0,0,0,267,2026-02-04 16:03:34.224137
PHR,38.73,38.73,38.75,50000000.0,50000000.0,0,0,0,0,0,267,2026-02-04 16:03:34.224137
BYL,56.5,56.49,56.51,50000000.0,50000000.0,0,0,0,0,0,267,2026-02-04 16:03:34.224137
CLD,81.0,80.99,81.01,50000000.0,50000000.0,0,0,0,0,0,267,2026-02-04 16:03:34.224137
GGD,39.97,39.96,39.98,50000000.0,50000000.0,0,0,0,0,0,267,2026-02-04 16:03:34.224137
PNR,57.54,57.53,57.55,50000000.0,50000000.0,0,0,0,0,0,267,2026-02-04 16:03:34.224137
FSR,31.09,31.08,31.1,50000000.0,50000000.0,0,0,0,0,0,267,2026-02-04 16:03:34.224137
ATB,60.46,60.45,60.47,50000000.0,50000000.0,0,0,0,0,0,267,2026-02-04 16:03:34.224137
SPK,49.53,49.52,49.54,50000000.0,50000000.0,0,0,0,0,0,267,2026-02-04 16:03:34.224137
EEC,41.81,41.8,41.82,50000000.0,50000000.0,0,0,0,0,0,267,2026-02-04 16:03:34.224137
TGX,47.57,47.55,47.57,50000000.0,50000000.0,0,0,0,0,0,268,2026-02-04 16:03:35.274681
PHR,38.64,38.64,38.66,50000000.0,50000000.0,0,0,0,0,0,268,2026-02-04 16:03:35.274681
BYL,56.98,56.97,56.99,50000000.0,50000000.0,0,0,0,0,0,268,2026-02-04 16:03:35.274681
CLD,79.97,79.96,79.98,50000000.0,50000000.0,0,0,0,0,0,268,2026-02-04 16:03:35.274681
GGD,39.83,39.82,39.84,50000000.0,50000000.0,0,0,0,0,0,268,2026-02-04 16:03:35.274681
PNR,57.52,57.51,57.53,50000000.0,50000000.0,0,0,0,0,0,268,2026-02-04 16:03:35.274681
FSR,31.12,31.11,31.13,50000000.0,50000000.0,0,0,0,0,0,268,2026-02-04 16:03:35.274681
ATB,60.38,60.37,60.39,50000000.0,50000000.0,0,0,0,0,0,268,2026-02-04 16:03:35.274681
SPK,49.43,49.42,49.44,50000000.0,50000000.0,0,0,0,0,0,268,2026-02-04 16:03:35.274681
EEC,41.62,41.61,41.63,50000000.0,50000000.0,0,0,0,0,0,268,2026-02-04 16:03:35.274681
TGX,47.54,47.53,47.55,50000000.0,50000000.0,0,0,0,0,0,269,2026-02-04 16:03:35.815212
PHR,38.8,38.79,38.81,50000000.0,50000000.0,0,0,0,0,0,269,2026-02-04 16:03:35.815212
BYL,57.06,57.05,57.07,50000000.0,50000000.0,0,0,0,0,0,269,2026-02-04 16:03:35.815212
CLD,80.08,80.07,80.09,50000000.0,50000000.0,0,0,0,0,0,269,2026-02-04 16:03:35.815212
GGD,39.84,39.83,39.85,50000000.0,50000000.0,0,0,0,0,0,269,2026-02-04 16:03:35.815212
PNR,57.49,57.48,57.5,50000000.0,50000000.0,0,0,0,0,0,269,2026-02-04 16:03:35.815212
FSR,30.58,30.57,30.59,50000000.0,50000000.0,0,0,0,0,0,269,2026-02-04 16:03:35.815212
ATB,60.12,60.11,60.13,50000000.0,50000000.0,0,0,0,0,0,269,2026-02-04 16:03:35.815212
SPK,49.44,49.43,49.45,50000000.0,50000000.0,0,0,0,0,0,269,2026-02-04 16:03:35.815212
EEC,41.63,41.62,41.64,50000000.0,50000000.0,0,0,0,0,0,269,2026-02-04 16:03:35.815212
TGX,47.53,47.52,47.54,50000000.0,50000000.0,0,0,0,0,0,270,2026-02-04 16:03:36.880217
PHR,38.51,38.5,38.52,50000000.0,50000000.0,0,0,0,0,0,270,2026-02-04 16:03:36.880217
BYL,56.83,56.82,56.84,50000000.0,50000000.0,0,0,0,0,0,270,2026-02-04 16:03:36.880217
CLD,79.81,79.8,79.82,50000000.0,50000000.0,0,0,0,0,0,270,2026-02-04 16:03:36.880217
GGD,39.9,39.89,39.91,50000000.0,50000000.0,0,0,0,0,0,270,2026-02-04 16:03:36.880217
PNR,57.41,57.4,57.42,50000000.0,50000000.0,0,0,0,0,0,270,2026-02-04 16:03:36.880217
FSR,30.43,30.42,30.44,50000000.0,50000000.0,0,0,0,0,0,270,2026-02-04 16:03:36.880217
ATB,60.29,60.28,60.3,50000000.0,50000000.0,0,0,0,0,0,270,2026-02-04 16:03:36.880217
SPK,49.4,49.39,49.41,50000000.0,50000000.0,0,0,0,0,0,270,2026-02-04 16:03:36.880217
EEC,41.71,41.7,41.72,50000000.0,50000000.0,0,0,0,0,0,270,2026-02-04 16:03:36.880217
TGX,46.46,46.45,46.47,50000000.0,50000000.0,0,0,0,0,0,271,2026-02-04 16:03:37.936277
PHR,38.59,38.58,38.6,50000000.0,50000000.0,0,0,0,0,0,271,2026-02-04 16:03:37.936277
BYL,57.0,56.99,57.01,50000000.0,50000000.0,0,0,0,0,0,271,2026-02-04 16:03:37.936277
CLD,80.03,80.02,80.04,50000000.0,50000000.0,0,0,0,0,0,271,2026-02-04 16:03:37.936277
GGD,39.85,39.84,39.86,50000000.0,50000000.0,0,0,0,0,0,271,2026-02-04 16:03:37.936277
PNR,57.45,57.44,57.46,50000000.0,50000000.0,0,0,0,0,0,271,2026-02-04 16:03:37.936277
FSR,29.84,29.83,29.85,50000000.0,50000000.0,0,0,0,0,0,271,2026-02-04 16:03:37.936277
ATB,59.64,59.63,59.65,50000000.0,50000000.0,0,0,0,0,0,271,2026-02-04 16:03:37.936277
SPK,49.75,49.74,49.76,50000000.0,50000000.0,0,0,0,0,0,271,2026-02-04 16:03:37.936277
EEC,42.28,42.27,42.29,50000000.0,50000000.0,0,0,0,0,0,271,2026-02-04 16:03:37.936277
TGX,46.47,46.46,46.48,50000000.0,50000000.0,0,0,0,0,0,272,2026-02-04 16:03:38.993116
PHR,39.05,39.04,39.06,50000000.0,50000000.0,0,0,0,0,0,272,2026-02-04 16:03:38.993116
BYL,56.71,56.7,56.72,50000000.0,50000000.0,0,0,0,0,0,272,2026-02-04 16:03:38.993116
CLD,79.55,79.54,79.56,50000000.0,50000000.0,0,0,0,0,0,272,2026-02-04 16:03:38.993116
GGD,39.86,39.85,39.87,50000000.0,50000000.0,0,0,0,0,0,272,2026-02-04 16:03:38.993116
PNR,57.4,57.39,57.41,50000000.0,50000000.0,0,0,0,0,0,272,2026-02-04 16:03:38.993116
FSR,29.84,29.83,29.85,50000000.0,50000000.0,0,0,0,0,0,272,2026-02-04 16:03:38.993116
ATB,59.77,59.76,59.78,50000000.0,50000000.0,0,0,0,0,0,272,2026-02-04 16:03:38.993116
SPK,50.35,50.34,50.36,50000000.0,50000000.0,0,0,0,0,0,272,2026-02-04 16:03:38.993116
EEC,42.98,42.97,42.99,50000000.0,50000000.0,0,0,0,0,0,272,2026-02-04 16:03:38.993116
TGX,46.47,46.46,46.48,50000000.0,50000000.0,0,0,0,0,0,273,2026-02-04 16:03:40.048307
PHR,39.15,39.14,39.16,50000000.0,50000000.0,0,0,0,0,0,273,2026-02-04 16:03:40.048307
BYL,56.79,56.78,56.8,50000000.0,50000000.0,0,0,0,0,0,273,2026-02-04 16:03:40.048307
CLD,79.69,79.68,79.7,50000000.0,50000000.0,0,0,0,0,0,273,2026-02-04 16:03:40.048307
GGD,39.96,39.95,39.97,50000000.0,50000000.0,0,0,0,0,0,273,2026-02-04 16:03:40.048307
PNR,57.31,57.3,57.32,50000000.0,50000000.0,0,0,0,0,0,273,2026-02-04 16:03:40.048307
FSR,29.88,29.86,29.88,50000000.0,50000000.0,0,0,0,0,0,273,2026-02-04 16:03:40.048307
ATB,59.83,59.82,59.84,50000000.0,50000000.0,0,0,0,0,0,273,2026-02-04 16:03:40.048307
SPK,50.47,50.46,50.48,50000000.0,50000000.0,0,0,0,0,0,273,2026-02-04 16:03:40.048307
EEC,43.04,43.03,43.05,50000000.0,50000000.0,0,0,0,0,0,273,2026-02-04 16:03:40.048307
TGX,45.4,45.39,45.41,50000000.0,50000000.0,0,0,0,0,0,274,2026-02-04 16:03:41.113536
PHR,39.3,39.29,39.31,50000000.0,50000000.0,0,0,0,0,0,274,2026-02-04 16:03:41.113536
BYL,57.22,57.21,57.23,50000000.0,50000000.0,0,0,0,0,0,274,2026-02-04 16:03:41.113536
CLD,80.34,80.33,80.35,50000000.0,50000000.0,0,0,0,0,0,274,2026-02-04 16:03:41.113536
GGD,39.87,39.86,39.88,50000000.0,50000000.0,0,0,0,0,0,274,2026-02-04 16:03:41.113536
PNR,57.6,57.59,57.61,50000000.0,50000000.0,0,0,0,0,0,274,2026-02-04 16:03:41.113536
FSR,29.86,29.85,29.87,50000000.0,50000000.0,0,0,0,0,0,274,2026-02-04 16:03:41.113536
ATB,60.03,60.02,60.04,50000000.0,50000000.0,0,0,0,0,0,274,2026-02-04 16:03:41.113536
SPK,50.6,50.59,50.61,50000000.0,50000000.0,0,0,0,0,0,274,2026-02-04 16:03:41.113536
EEC,43.13,43.12,43.14,50000000.0,50000000.0,0,0,0,0,0,274,2026-02-04 16:03:41.113536
TGX,44.33,44.32,44.34,50000000.0,50000000.0,0,0,0,0,0,275,2026-02-04 16:03:42.151093
PHR,39.32,39.31,39.33,50000000.0,50000000.0,0,0,0,0,0,275,2026-02-04 16:03:42.151093
BYL,57.32,57.31,57.33,50000000.0,50000000.0,0,0,0,0,0,275,2026-02-04 16:03:42.151093
CLD,80.6,80.59,80.61,50000000.0,50000000.0,0,0,0,0,0,275,2026-02-04 16:03:42.151093
GGD,39.89,39.88,39.9,50000000.0,50000000.0,0,0,0,0,0,275,2026-02-04 16:03:42.151093
PNR,57.52,57.51,57.53,50000000.0,50000000.0,0,0,0,0,0,275,2026-02-04 16:03:42.151093
FSR,29.85,29.84,29.86,50000000.0,50000000.0,0,0,0,0,0,275,2026-02-04 16:03:42.151093
ATB,59.89,59.88,59.9,50000000.0,50000000.0,0,0,0,0,0,275,2026-02-04 16:03:42.151093
SPK,51.06,51.05,51.07,50000000.0,50000000.0,0,0,0,0,0,275,2026-02-04 16:03:42.151093
EEC,43.5,43.49,43.51,50000000.0,50000000.0,0,0,0,0,0,275,2026-02-04 16:03:42.151093
TGX,44.31,44.3,44.32,50000000.0,50000000.0,0,0,0,0,0,276,2026-02-04 16:03:43.192495
PHR,39.45,39.44,39.46,50000000.0,50000000.0,0,0,0,0,0,276,2026-02-04 16:03:43.192495
BYL,57.43,57.42,57.44,50000000.0,50000000.0,0,0,0,0,0,276,2026-02-04 16:03:43.192495
CLD,80.8,80.79,80.81,50000000.0,50000000.0,0,0,0,0,0,276,2026-02-04 16:03:43.192495
GGD,39.88,39.87,39.89,50000000.0,50000000.0,0,0,0,0,0,276,2026-02-04 16:03:43.192495
PNR,57.54,57.53,57.55,50000000.0,50000000.0,0,0,0,0,0,276,2026-02-04 16:03:43.192495
FSR,29.92,29.91,29.93,50000000.0,50000000.0,0,0,0,0,0,276,2026-02-04 16:03:43.192495
ATB,60.4,60.39,60.41,50000000.0,50000000.0,0,0,0,0,0,276,2026-02-04 16:03:43.192495
SPK,51.38,51.37,51.39,50000000.0,50000000.0,0,0,0,0,0,276,2026-02-04 16:03:43.192495
EEC,43.89,43.88,43.9,50000000.0,50000000.0,0,0,0,0,0,276,2026-02-04 16:03:43.192495
TGX,44.29,44.28,44.3,50000000.0,50000000.0,0,0,0,0,0,277,2026-02-04 16:03:44.230277
PHR,39.49,39.48,39.5,50000000.0,50000000.0,0,0,0,0,0,277,2026-02-04 16:03:44.230277
BYL,57.14,57.13,57.15,50000000.0,50000000.0,0,0,0,0,0,277,2026-02-04 16:03:44.230277
CLD,80.37,80.36,80.38,50000000.0,50000000.0,0,0,0,0,0,277,2026-02-04 16:03:44.230277
GGD,39.88,39.87,39.89,50000000.0,50000000.0,0,0,0,0,0,277,2026-02-04 16:03:44.230277
PNR,57.42,57.41,57.43,50000000.0,50000000.0,0,0,0,0,0,277,2026-02-04 16:03:44.230277
FSR,29.87,29.86,29.88,50000000.0,50000000.0,0,0,0,0,0,277,2026-02-04 16:03:44.230277
ATB,60.37,60.36,60.38,50000000.0,50000000.0,0,0,0,0,0,277,2026-02-04 16:03:44.230277
SPK,51.76,51.75,51.77,50000000.0,50000000.0,0,0,0,0,0,277,2026-02-04 16:03:44.230277
EEC,44.35,44.34,44.36,50000000.0,50000000.0,0,0,0,0,0,277,2026-02-04 16:03:44.230277
TGX,44.3,44.29,44.31,50000000.0,50000000.0,0,0,0,0,0,278,2026-02-04 16:03:45.271373
PHR,39.64,39.63,39.65,50000000.0,50000000.0,0,0,0,0,0,278,2026-02-04 16:03:45.271373
BYL,56.93,56.92,56.94,50000000.0,50000000.0,0,0,0,0,0,278,2026-02-04 16:03:45.271373
CLD,80.0,79.99,80.01,50000000.0,50000000.0,0,0,0,0,0,278,2026-02-04 16:03:45.271373
GGD,39.94,39.93,39.95,50000000.0,50000000.0,0,0,0,0,0,278,2026-02-04 16:03:45.271373
PNR,57.3,57.29,57.31,50000000.0,50000000.0,0,0,0,0,0,278,2026-02-04 16:03:45.271373
FSR,29.85,29.84,29.86,50000000.0,50000000.0,0,0,0,0,0,278,2026-02-04 16:03:45.271373
ATB,60.02,60.01,60.03,50000000.0,50000000.0,0,0,0,0,0,278,2026-02-04 16:03:45.271373
SPK,51.95,51.94,51.96,50000000.0,50000000.0,0,0,0,0,0,278,2026-02-04 16:03:45.271373
EEC,44.54,44.53,44.55,50000000.0,50000000.0,0,0,0,0,0,278,2026-02-04 16:03:45.271373
TGX,44.73,44.72,44.74,50000000.0,50000000.0,0,0,0,0,0,279,2026-02-04 16:03:46.305140
PHR,39.57,39.56,39.58,50000000.0,50000000.0,0,0,0,0,0,279,2026-02-04 16:03:46.305140
BYL,56.57,56.56,56.58,50000000.0,50000000.0,0,0,0,0,0,279,2026-02-04 16:03:46.305140
CLD,79.44,79.43,79.45,50000000.0,50000000.0,0,0,0,0,0,279,2026-02-04 16:03:46.305140
GGD,39.96,39.95,39.97,50000000.0,50000000.0,0,0,0,0,0,279,2026-02-04 16:03:46.305140
PNR,57.29,57.28,57.3,50000000.0,50000000.0,0,0,0,0,0,279,2026-02-04 16:03:46.305140
FSR,29.77,29.76,29.78,50000000.0,50000000.0,0,0,0,0,0,279,2026-02-04 16:03:46.305140
ATB,60.07,60.06,60.08,50000000.0,50000000.0,0,0,0,0,0,279,2026-02-04 16:03:46.305140
SPK,51.97,51.96,51.98,50000000.0,50000000.0,0,0,0,0,0,279,2026-02-04 16:03:46.305140
EEC,44.57,44.56,44.58,50000000.0,50000000.0,0,0,0,0,0,279,2026-02-04 16:03:46.305140
TGX,44.76,44.75,44.77,50000000.0,50000000.0,0,0,0,0,0,280,2026-02-04 16:03:47.340536
PHR,39.75,39.74,39.76,50000000.0,50000000.0,0,0,0,0,0,280,2026-02-04 16:03:47.340536
BYL,56.56,56.55,56.57,50000000.0,50000000.0,0,0,0,0,0,280,2026-02-04 16:03:47.340536
CLD,79.49,79.48,79.5,50000000.0,50000000.0,0,0,0,0,0,280,2026-02-04 16:03:47.340536
GGD,39.94,39.93,39.95,50000000.0,50000000.0,0,0,0,0,0,280,2026-02-04 16:03:47.340536
PNR,57.45,57.44,57.46,50000000.0,50000000.0,0,0,0,0,0,280,2026-02-04 16:03:47.340536
FSR,29.77,29.76,29.78,50000000.0,50000000.0,0,0,0,0,0,280,2026-02-04 16:03:47.340536
ATB,59.28,59.27,59.29,50000000.0,50000000.0,0,0,0,0,0,280,2026-02-04 16:03:47.340536
SPK,51.63,51.62,51.64,50000000.0,50000000.0,0,0,0,0,0,280,2026-02-04 16:03:47.340536
EEC,44.24,44.23,44.25,50000000.0,50000000.0,0,0,0,0,0,280,2026-02-04 16:03:47.340536
TGX,45.14,45.13,45.15,50000000.0,50000000.0,0,0,0,0,0,281,2026-02-04 16:03:47.867884
PHR,39.53,39.52,39.54,50000000.0,50000000.0,0,0,0,0,0,281,2026-02-04 16:03:47.867884
BYL,56.67,56.66,56.68,50000000.0,50000000.0,0,0,0,0,0,281,2026-02-04 16:03:47.867884
CLD,79.7,79.69,79.71,50000000.0,50000000.0,0,0,0,0,0,281,2026-02-04 16:03:47.867884
GGD,39.92,39.91,39.93,50000000.0,50000000.0,0,0,0,0,0,281,2026-02-04 16:03:47.867884
PNR,57.39,57.38,57.4,50000000.0,50000000.0,0,0,0,0,0,281,2026-02-04 16:03:47.867884
FSR,29.77,29.76,29.78,50000000.0,50000000.0,0,0,0,0,0,281,2026-02-04 16:03:47.867884
ATB,58.98,58.97,58.99,50000000.0,50000000.0,0,0,0,0,0,281,2026-02-04 16:03:47.867884
SPK,51.8,51.79,51.81,50000000.0,50000000.0,0,0,0,0,0,281,2026-02-04 16:03:47.867884
EEC,44.41,44.4,44.42,50000000.0,50000000.0,0,0,0,0,0,281,2026-02-04 16:03:47.867884
TGX,45.16,45.15,45.17,50000000.0,50000000.0,0,0,0,0,0,282,2026-02-04 16:03:48.901475
PHR,39.55,39.54,39.56,50000000.0,50000000.0,0,0,0,0,0,282,2026-02-04 16:03:48.901475
BYL,57.0,56.99,57.01,50000000.0,50000000.0,0,0,0,0,0,282,2026-02-04 16:03:48.901475
CLD,80.24,80.23,80.25,50000000.0,50000000.0,0,0,0,0,0,282,2026-02-04 16:03:48.901475
GGD,40.01,40.0,40.02,50000000.0,50000000.0,0,0,0,0,0,282,2026-02-04 16:03:48.901475
PNR,57.35,57.34,57.36,50000000.0,50000000.0,0,0,0,0,0,282,2026-02-04 16:03:48.901475
FSR,29.76,29.75,29.77,50000000.0,50000000.0,0,0,0,0,0,282,2026-02-04 16:03:48.901475
ATB,59.13,59.12,59.14,50000000.0,50000000.0,0,0,0,0,0,282,2026-02-04 16:03:48.901475
SPK,51.77,51.76,51.78,50000000.0,50000000.0,0,0,0,0,0,282,2026-02-04 16:03:48.901475
EEC,44.41,44.4,44.42,50000000.0,50000000.0,0,0,0,0,0,282,2026-02-04 16:03:48.901475
TGX,45.13,45.12,45.14,50000000.0,50000000.0,0,0,0,0,0,283,2026-02-04 16:03:49.950759
PHR,39.61,39.6,39.62,50000000.0,50000000.0,0,0,0,0,0,283,2026-02-04 16:03:49.950759
BYL,57.14,57.13,57.15,50000000.0,50000000.0,0,0,0,0,0,283,2026-02-04 16:03:49.950759
CLD,80.38,80.37,80.39,50000000.0,50000000.0,0,0,0,0,0,283,2026-02-04 16:03:49.950759
GGD,39.93,39.92,39.94,50000000.0,50000000.0,0,0,0,0,0,283,2026-02-04 16:03:49.950759
PNR,57.33,57.32,57.34,50000000.0,50000000.0,0,0,0,0,0,283,2026-02-04 16:03:49.950759
FSR,29.77,29.76,29.78,50000000.0,50000000.0,0,0,0,0,0,283,2026-02-04 16:03:49.950759
ATB,59.11,59.1,59.12,50000000.0,50000000.0,0,0,0,0,0,283,2026-02-04 16:03:49.950759
SPK,51.82,51.81,51.83,50000000.0,50000000.0,0,0,0,0,0,283,2026-02-04 16:03:49.950759
EEC,44.5,44.49,44.51,50000000.0,50000000.0,0,0,0,0,0,283,2026-02-04 16:03:49.950759
TGX,45.18,45.17,45.19,50000000.0,50000000.0,0,0,0,0,0,284,2026-02-04 16:03:50.993327
PHR,39.59,39.58,39.6,50000000.0,50000000.0,0,0,0,0,0,284,2026-02-04 16:03:50.993327
BYL,56.95,56.94,56.96,50000000.0,50000000.0,0,0,0,0,0,284,2026-02-04 16:03:50.993327
CLD,80.15,80.14,80.16,50000000.0,50000000.0,0,0,0,0,0,284,2026-02-04 16:03:50.993327
GGD,39.9,39.89,39.91,50000000.0,50000000.0,0,0,0,0,0,284,2026-02-04 16:03:50.993327
PNR,57.27,57.26,57.28,50000000.0,50000000.0,0,0,0,0,0,284,2026-02-04 16:03:50.993327
FSR,29.84,29.83,29.85,50000000.0,50000000.0,0,0,0,0,0,284,2026-02-04 16:03:50.993327
ATB,59.9,59.89,59.91,50000000.0,50000000.0,0,0,0,0,0,284,2026-02-04 16:03:50.993327
SPK,51.47,51.46,51.48,50000000.0,50000000.0,0,0,0,0,0,284,2026-02-04 16:03:50.993327
EEC,44.05,44.04,44.06,50000000.0,50000000.0,0,0,0,0,0,284,2026-02-04 16:03:50.993327
TGX,45.18,45.17,45.19,50000000.0,50000000.0,0,0,0,0,0,285,2026-02-04 16:03:52.033402
PHR,39.11,39.1,39.12,50000000.0,50000000.0,0,0,0,0,0,285,2026-02-04 16:03:52.033402
BYL,56.9,56.89,56.91,50000000.0,50000000.0,0,0,0,0,0,285,2026-02-04 16:03:52.033402
CLD,80.02,80.01,80.03,50000000.0,50000000.0,0,0,0,0,0,285,2026-02-04 16:03:52.033402
GGD,39.92,39.91,39.93,50000000.0,50000000.0,0,0,0,0,0,285,2026-02-04 16:03:52.033402
PNR,57.27,57.26,57.28,50000000.0,50000000.0,0,0,0,0,0,285,2026-02-04 16:03:52.033402
FSR,29.81,29.8,29.82,50000000.0,50000000.0,0,0,0,0,0,285,2026-02-04 16:03:52.033402
ATB,60.29,60.28,60.3,50000000.0,50000000.0,0,0,0,0,0,285,2026-02-04 16:03:52.033402
SPK,51.66,51.65,51.67,50000000.0,50000000.0,0,0,0,0,0,285,2026-02-04 16:03:52.033402
EEC,44.24,44.23,44.25,50000000.0,50000000.0,0,0,0,0,0,285,2026-02-04 16:03:52.033402
TGX,45.18,45.17,45.19,50000000.0,50000000.0,0,0,0,0,0,286,2026-02-04 16:03:53.081402
PHR,39.41,39.4,39.42,50000000.0,50000000.0,0,0,0,0,0,286,2026-02-04 16:03:53.081402
BYL,56.65,56.64,56.66,50000000.0,50000000.0,0,0,0,0,0,286,2026-02-04 16:03:53.081402
CLD,79.7,79.69,79.71,50000000.0,50000000.0,0,0,0,0,0,286,2026-02-04 16:03:53.081402
GGD,39.82,39.81,39.83,50000000.0,50000000.0,0,0,0,0,0,286,2026-02-04 16:03:53.081402
PNR,57.25,57.24,57.26,50000000.0,50000000.0,0,0,0,0,0,286,2026-02-04 16:03:53.081402
FSR,29.88,29.87,29.89,50000000.0,50000000.0,0,0,0,0,0,286,2026-02-04 16:03:53.081402
ATB,60.6,60.59,60.61,50000000.0,50000000.0,0,0,0,0,0,286,2026-02-04 16:03:53.081402
SPK,51.58,51.57,51.59,50000000.0,50000000.0,0,0,0,0,0,286,2026-02-04 16:03:53.081402
EEC,44.16,44.15,44.17,50000000.0,50000000.0,0,0,0,0,0,286,2026-02-04 16:03:53.081402
TGX,45.16,45.15,45.17,50000000.0,50000000.0,0,0,0,0,0,287,2026-02-04 16:03:54.139464
PHR,39.26,39.25,39.27,50000000.0,50000000.0,0,0,0,0,0,287,2026-02-04 16:03:54.139464
BYL,56.36,56.35,56.37,50000000.0,50000000.0,0,0,0,0,0,287,2026-02-04 16:03:54.139464
CLD,79.28,79.27,79.29,50000000.0,50000000.0,0,0,0,0,0,287,2026-02-04 16:03:54.139464
GGD,39.8,39.79,39.81,50000000.0,50000000.0,0,0,0,0,0,287,2026-02-04 16:03:54.139464
PNR,57.35,57.34,57.36,50000000.0,50000000.0,0,0,0,0,0,287,2026-02-04 16:03:54.139464
FSR,29.9,29.89,29.91,50000000.0,50000000.0,0,0,0,0,0,287,2026-02-04 16:03:54.139464
ATB,60.78,60.77,60.79,50000000.0,50000000.0,0,0,0,0,0,287,2026-02-04 16:03:54.139464
SPK,51.4,51.39,51.41,50000000.0,50000000.0,0,0,0,0,0,287,2026-02-04 16:03:54.139464
EEC,43.98,43.97,43.99,50000000.0,50000000.0,0,0,0,0,0,287,2026-02-04 16:03:54.139464
TGX,45.18,45.17,45.19,50000000.0,50000000.0,0,0,0,0,0,288,2026-02-04 16:03:55.186128
PHR,39.27,39.26,39.28,50000000.0,50000000.0,0,0,0,0,0,288,2026-02-04 16:03:55.186128
