ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_CITY-3,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_GIOT-1,BUY_CITY-3,SELL_OTWA-1,tick,timestamp
FSR,29.99,29.98,30.0,50000000.0,50000000.0,0,0,0,0,0,0,0,0,51,2026-02-05 01:49:47.641210
ATB,65.53,65.52,65.54,50000000.0,50000000.0,0,0,0,0,0,0,0,0,51,2026-02-05 01:49:47.641210
SPK,53.78,53.77,53.79,50000000.0,50000000.0,0,0,0,0,0,0,0,0,51,2026-02-05 01:49:47.641210
EEC,50.8,50.79,50.81,50000000.0,50000000.0,0,0,0,0,0,0,0,0,51,2026-02-05 01:49:47.641210
TGX,43.91,43.9,43.92,50000000.0,50000000.0,0,0,0,0,0,0,0,0,52,2026-02-05 01:49:48.681754
PHR,45.64,45.63,45.65,50000000.0,50000000.0,0,0,0,0,0,0,0,0,52,2026-02-05 01:49:48.681754
BYL,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,0,0,52,2026-02-05 01:49:48.681754
CLD,80.02,80.01,80.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,52,2026-02-05 01:49:48.681754
GGD,32.4,32.39,32.41,50000000.0,50000000.0,0,0,0,0,0,0,0,0,52,2026-02-05 01:49:48.681754
PNR,60.59,60.58,60.6,50000000.0,50000000.0,0,0,0,0,0,0,0,0,52,2026-02-05 01:49:48.681754
FSR,29.97,29.96,29.98,50000000.0,50000000.0,0,0,0,0,0,0,0,0,52,2026-02-05 01:49:48.681754
ATB,65.93,65.92,65.94,50000000.0,50000000.0,0,0,0,0,0,0,0,0,52,2026-02-05 01:49:48.681754
SPK,53.75,53.74,53.76,50000000.0,50000000.0,0,0,0,0,0,0,0,0,52,2026-02-05 01:49:48.681754
EEC,50.7,50.69,50.71,50000000.0,50000000.0,0,0,0,0,0,0,0,0,52,2026-02-05 01:49:48.681754
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,0,0,53,2026-02-05 01:49:49.730611
PHR,45.43,45.42,45.44,50000000.0,50000000.0,0,0,0,0,0,0,0,0,53,2026-02-05 01:49:49.730611
BYL,43.9,43.89,43.91,50000000.0,50000000.0,0,0,0,0,0,0,0,0,53,2026-02-05 01:49:49.730611
CLD,80.58,80.57,80.59,50000000.0,50000000.0,0,0,0,0,0,0,0,0,53,2026-02-05 01:49:49.730611
GGD,32.41,32.4,32.42,50000000.0,50000000.0,0,0,0,0,0,0,0,0,53,2026-02-05 01:49:49.730611
PNR,60.39,60.38,60.4,50000000.0,50000000.0,0,0,0,0,0,0,0,0,53,2026-02-05 01:49:49.730611
FSR,29.94,29.93,29.95,50000000.0,50000000.0,0,0,0,0,0,0,0,0,53,2026-02-05 01:49:49.730611
ATB,66.11,66.1,66.12,50000000.0,50000000.0,0,0,0,0,0,0,0,0,53,2026-02-05 01:49:49.730611
SPK,53.63,53.62,53.64,50000000.0,50000000.0,0,0,0,0,0,0,0,0,53,2026-02-05 01:49:49.730611
EEC,50.61,50.6,50.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,53,2026-02-05 01:49:49.730611
TGX,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,0,0,0,54,2026-02-05 01:49:50.788415
PHR,45.45,45.44,45.46,50000000.0,50000000.0,0,0,0,0,0,0,0,0,54,2026-02-05 01:49:50.788415
BYL,44.02,44.01,44.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,54,2026-02-05 01:49:50.788415
CLD,80.95,80.94,80.96,50000000.0,50000000.0,0,0,0,0,0,0,0,0,54,2026-02-05 01:49:50.788415
GGD,32.43,32.42,32.44,50000000.0,50000000.0,0,0,0,0,0,0,0,0,54,2026-02-05 01:49:50.788415
PNR,60.48,60.47,60.49,50000000.0,50000000.0,0,0,0,0,0,0,0,0,54,2026-02-05 01:49:50.788415
FSR,29.93,29.92,29.94,50000000.0,50000000.0,0,0,0,0,0,0,0,0,54,2026-02-05 01:49:50.788415
ATB,66.85,66.84,66.86,50000000.0,50000000.0,0,0,0,0,0,0,0,0,54,2026-02-05 01:49:50.788415
SPK,53.48,53.47,53.49,50000000.0,50000000.0,0,0,0,0,0,0,0,0,54,2026-02-05 01:49:50.788415
EEC,50.31,50.3,50.32,50000000.0,50000000.0,0,0,0,0,0,0,0,0,54,2026-02-05 01:49:50.788415
TGX,43.68,43.67,43.69,50000000.0,50000000.0,0,0,0,0,0,0,0,0,55,2026-02-05 01:49:51.837086
PHR,45.36,45.35,45.37,50000000.0,50000000.0,0,0,0,0,0,0,0,0,55,2026-02-05 01:49:51.837086
BYL,44.18,44.17,44.19,50000000.0,50000000.0,0,0,0,0,0,0,0,0,55,2026-02-05 01:49:51.837086
CLD,81.28,81.27,81.29,50000000.0,50000000.0,0,0,0,0,0,0,0,0,55,2026-02-05 01:49:51.837086
GGD,32.42,32.41,32.43,50000000.0,50000000.0,0,0,0,0,0,0,0,0,55,2026-02-05 01:49:51.837086
PNR,60.55,60.54,60.56,50000000.0,50000000.0,0,0,0,0,0,0,0,0,55,2026-02-05 01:49:51.837086
FSR,29.92,29.91,29.93,50000000.0,50000000.0,0,0,0,0,0,0,0,0,55,2026-02-05 01:49:51.837086
ATB,67.1,67.09,67.11,50000000.0,50000000.0,0,0,0,0,0,0,0,0,55,2026-02-05 01:49:51.837086
SPK,53.49,53.48,53.5,50000000.0,50000000.0,0,0,0,0,0,0,0,0,55,2026-02-05 01:49:51.837086
EEC,50.33,50.32,50.34,50000000.0,50000000.0,0,0,0,0,0,0,0,0,55,2026-02-05 01:49:51.837086
TGX,43.61,43.6,43.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,56,2026-02-05 01:49:52.889793
PHR,45.32,45.31,45.33,50000000.0,50000000.0,0,0,0,0,0,0,0,0,56,2026-02-05 01:49:52.889793
BYL,44.28,44.27,44.29,50000000.0,50000000.0,0,0,0,0,0,0,0,0,56,2026-02-05 01:49:52.889793
CLD,81.28,81.27,81.29,50000000.0,50000000.0,0,0,0,0,0,0,0,0,56,2026-02-05 01:49:52.889793
GGD,32.46,32.45,32.47,50000000.0,50000000.0,0,0,0,0,0,0,0,0,56,2026-02-05 01:49:52.889793
PNR,60.64,60.63,60.65,50000000.0,50000000.0,0,0,0,0,0,0,0,0,56,2026-02-05 01:49:52.889793
FSR,30.06,30.05,30.07,50000000.0,50000000.0,0,0,0,0,0,0,0,0,56,2026-02-05 01:49:52.889793
ATB,67.26,67.25,67.27,50000000.0,50000000.0,0,0,0,0,0,0,0,0,56,2026-02-05 01:49:52.889793
SPK,53.55,53.54,53.56,50000000.0,50000000.0,0,0,0,0,0,0,0,0,56,2026-02-05 01:49:52.889793
EEC,50.36,50.35,50.37,50000000.0,50000000.0,0,0,0,0,0,0,0,0,56,2026-02-05 01:49:52.889793
TGX,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,57,2026-02-05 01:49:53.963979
PHR,45.17,45.16,45.18,50000000.0,50000000.0,0,0,0,0,0,0,0,0,57,2026-02-05 01:49:53.963979
BYL,44.3,44.29,44.31,50000000.0,50000000.0,0,0,0,0,0,0,0,0,57,2026-02-05 01:49:53.963979
CLD,81.48,81.47,81.49,50000000.0,50000000.0,0,0,0,0,0,0,0,0,57,2026-02-05 01:49:53.963979
GGD,32.44,32.43,32.45,50000000.0,50000000.0,0,0,0,0,0,0,0,0,57,2026-02-05 01:49:53.963979
PNR,60.46,60.45,60.47,50000000.0,50000000.0,0,0,0,0,0,0,0,0,57,2026-02-05 01:49:53.963979
FSR,30.04,30.03,30.05,50000000.0,50000000.0,0,0,0,0,0,0,0,0,57,2026-02-05 01:49:53.963979
ATB,67.25,67.24,67.26,50000000.0,50000000.0,0,0,0,0,0,0,0,0,57,2026-02-05 01:49:53.963979
SPK,53.2,53.19,53.21,50000000.0,50000000.0,0,0,0,0,0,0,0,0,57,2026-02-05 01:49:53.963979
EEC,50.15,50.14,50.16,50000000.0,50000000.0,0,0,0,0,0,0,0,0,57,2026-02-05 01:49:53.963979
TGX,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,0,0,0,58,2026-02-05 01:49:55.003856
PHR,45.49,45.48,45.5,50000000.0,50000000.0,0,0,0,0,0,0,0,0,58,2026-02-05 01:49:55.003856
BYL,44.09,44.08,44.1,50000000.0,50000000.0,0,0,0,0,0,0,0,0,58,2026-02-05 01:49:55.003856
CLD,80.76,80.75,80.77,50000000.0,50000000.0,0,0,0,0,0,0,0,0,58,2026-02-05 01:49:55.003856
GGD,32.44,32.43,32.45,50000000.0,50000000.0,0,0,0,0,0,0,0,0,58,2026-02-05 01:49:55.003856
PNR,60.28,60.27,60.29,50000000.0,50000000.0,0,0,0,0,0,0,0,0,58,2026-02-05 01:49:55.003856
FSR,30.02,30.01,30.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,58,2026-02-05 01:49:55.003856
ATB,67.33,67.32,67.34,50000000.0,50000000.0,0,0,0,0,0,0,0,0,58,2026-02-05 01:49:55.003856
SPK,53.41,53.4,53.42,50000000.0,50000000.0,0,0,0,0,0,0,0,0,58,2026-02-05 01:49:55.003856
EEC,50.6,50.59,50.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,58,2026-02-05 01:49:55.003856
TGX,43.63,43.62,43.64,50000000.0,50000000.0,0,0,0,0,0,0,0,0,59,2026-02-05 01:49:56.054309
PHR,45.77,45.76,45.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,59,2026-02-05 01:49:56.054309
BYL,45.26,45.25,45.27,50000000.0,50000000.0,0,0,0,0,0,0,0,0,59,2026-02-05 01:49:56.054309
CLD,80.92,80.91,80.93,50000000.0,50000000.0,0,0,0,0,0,0,0,0,59,2026-02-05 01:49:56.054309
GGD,32.48,32.47,32.49,50000000.0,50000000.0,0,0,0,0,0,0,0,0,59,2026-02-05 01:49:56.054309
PNR,60.17,60.16,60.18,50000000.0,50000000.0,0,0,0,0,0,0,0,0,59,2026-02-05 01:49:56.054309
FSR,30.0,29.99,30.01,50000000.0,50000000.0,0,0,0,0,0,0,0,0,59,2026-02-05 01:49:56.054309
ATB,67.86,67.85,67.87,50000000.0,50000000.0,0,0,0,0,0,0,0,0,59,2026-02-05 01:49:56.054309
SPK,53.06,53.05,53.07,50000000.0,50000000.0,0,0,0,0,0,0,0,0,59,2026-02-05 01:49:56.054309
EEC,49.97,49.96,49.98,50000000.0,50000000.0,0,0,0,0,0,0,0,0,59,2026-02-05 01:49:56.054309
TGX,43.6,43.59,43.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,60,2026-02-05 01:49:57.098113
PHR,46.02,46.01,46.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,60,2026-02-05 01:49:57.098113
BYL,45.19,45.18,45.2,50000000.0,50000000.0,0,0,0,0,0,0,0,0,60,2026-02-05 01:49:57.098113
CLD,80.83,80.82,80.84,50000000.0,50000000.0,0,0,0,0,0,0,0,0,60,2026-02-05 01:49:57.098113
GGD,32.4,32.39,32.41,50000000.0,50000000.0,0,0,0,0,0,0,0,0,60,2026-02-05 01:49:57.098113
PNR,60.24,60.23,60.25,50000000.0,50000000.0,0,0,0,0,0,0,0,0,60,2026-02-05 01:49:57.098113
FSR,30.0,29.99,30.01,50000000.0,50000000.0,0,0,0,0,0,0,0,0,60,2026-02-05 01:49:57.098113
ATB,67.4,67.39,67.41,50000000.0,50000000.0,0,0,0,0,0,0,0,0,60,2026-02-05 01:49:57.098113
SPK,53.26,53.25,53.27,50000000.0,50000000.0,0,0,0,0,0,0,0,0,60,2026-02-05 01:49:57.098113
EEC,50.41,50.4,50.42,50000000.0,50000000.0,0,0,0,0,0,0,0,0,60,2026-02-05 01:49:57.098113
TGX,43.55,43.54,43.56,50000000.0,50000000.0,0,0,0,0,0,0,0,0,61,2026-02-05 01:49:57.687122
PHR,45.7,45.69,45.71,50000000.0,50000000.0,0,0,0,0,0,0,0,0,61,2026-02-05 01:49:57.687122
BYL,46.8,46.79,46.81,50000000.0,50000000.0,0,0,0,0,0,0,0,0,61,2026-02-05 01:49:57.687122
CLD,81.24,81.23,81.25,50000000.0,50000000.0,0,0,0,0,0,0,0,0,61,2026-02-05 01:49:57.687122
GGD,32.33,32.32,32.34,50000000.0,50000000.0,0,0,0,0,0,0,0,0,61,2026-02-05 01:49:57.687122
PNR,60.14,60.13,60.15,50000000.0,50000000.0,0,0,0,0,0,0,0,0,61,2026-02-05 01:49:57.687122
FSR,30.03,30.02,30.04,50000000.0,50000000.0,0,0,0,0,0,0,0,0,61,2026-02-05 01:49:57.687122
ATB,67.51,67.5,67.52,50000000.0,50000000.0,0,0,0,0,0,0,0,0,61,2026-02-05 01:49:57.687122
SPK,53.39,53.38,53.4,50000000.0,50000000.0,0,0,0,0,0,0,0,0,61,2026-02-05 01:49:57.687122
EEC,50.64,50.63,50.65,50000000.0,50000000.0,0,0,0,0,0,0,0,0,61,2026-02-05 01:49:57.687122
TGX,43.58,43.57,43.59,50000000.0,50000000.0,0,0,0,0,0,0,0,0,62,2026-02-05 01:49:58.752117
PHR,45.91,45.9,45.92,50000000.0,50000000.0,0,0,0,0,0,0,0,0,62,2026-02-05 01:49:58.752117
BYL,46.83,46.82,46.84,50000000.0,50000000.0,0,0,0,0,0,0,0,0,62,2026-02-05 01:49:58.752117
CLD,81.14,81.13,81.15,50000000.0,50000000.0,0,0,0,0,0,0,0,0,62,2026-02-05 01:49:58.752117
GGD,32.33,32.32,32.34,50000000.0,50000000.0,0,0,0,0,0,0,0,0,62,2026-02-05 01:49:58.752117
PNR,60.08,60.07,60.09,50000000.0,50000000.0,0,0,0,0,0,0,0,0,62,2026-02-05 01:49:58.752117
FSR,30.01,30.0,30.02,50000000.0,50000000.0,0,0,0,0,0,0,0,0,62,2026-02-05 01:49:58.752117
ATB,67.72,67.71,67.73,50000000.0,50000000.0,0,0,0,0,0,0,0,0,62,2026-02-05 01:49:58.752117
SPK,53.53,53.52,53.54,50000000.0,50000000.0,0,0,0,0,0,0,0,0,62,2026-02-05 01:49:58.752117
EEC,50.81,50.8,50.82,50000000.0,50000000.0,0,0,0,0,0,0,0,0,62,2026-02-05 01:49:58.752117
TGX,43.64,43.63,43.65,50000000.0,50000000.0,0,0,0,0,0,0,0,0,63,2026-02-05 01:49:59.788663,6.0,1.0,62.0,ALL,Major Rating Agency Revises Sector Outlooks Downward,"A leading credit rating agency has placed several sector-wide outlooks under review for potential downgrade, citing deteriorating credit fundamentals, rising leverage, and uncertain regulatory environments. Banking and energy sectors are most directly affected, with the review encompassing both acquirer and target credit profiles in pending transactions. The outlook revision could affect financing terms for committed facilities and may trigger review provisions in certain merger agreements. Pharmaceutical and technology sectors received more stable assessments but were noted as subject to event risk from large-scale consolidation."
PHR,45.77,45.76,45.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,63,2026-02-05 01:49:59.788663,,,,,,
BYL,48.37,48.36,48.38,50000000.0,50000000.0,0,0,0,0,0,0,0,0,63,2026-02-05 01:49:59.788663,,,,,,
CLD,81.26,81.25,81.27,50000000.0,50000000.0,0,0,0,0,0,0,0,0,63,2026-02-05 01:49:59.788663,,,,,,
GGD,32.4,32.39,32.41,50000000.0,50000000.0,0,0,0,0,0,0,0,0,63,2026-02-05 01:49:59.788663,,,,,,
PNR,60.22,60.21,60.23,50000000.0,50000000.0,0,0,0,0,0,0,0,0,63,2026-02-05 01:49:59.788663,,,,,,
FSR,29.99,29.98,30.0,50000000.0,50000000.0,0,0,0,0,0,0,0,0,63,2026-02-05 01:49:59.788663,,,,,,
ATB,67.35,67.34,67.36,50000000.0,50000000.0,0,0,0,0,0,0,0,0,63,2026-02-05 01:49:59.788663,,,,,,
SPK,53.55,53.54,53.56,50000000.0,50000000.0,0,0,0,0,0,0,0,0,63,2026-02-05 01:49:59.788663,,,,,,
EEC,50.77,50.76,50.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,63,2026-02-05 01:49:59.788663,,,,,,
TGX,43.63,43.62,43.64,50000000.0,50000000.0,0,0,0,0,0,0,0,0,64,2026-02-05 01:50:00.842043
PHR,45.86,45.85,45.87,50000000.0,50000000.0,0,0,0,0,0,0,0,0,64,2026-02-05 01:50:00.842043
BYL,48.66,48.65,48.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,64,2026-02-05 01:50:00.842043
CLD,81.74,81.73,81.75,50000000.0,50000000.0,0,0,0,0,0,0,0,0,64,2026-02-05 01:50:00.842043
GGD,33.27,33.26,33.28,50000000.0,50000000.0,0,0,0,0,0,0,0,0,64,2026-02-05 01:50:00.842043
PNR,60.46,60.45,60.47,50000000.0,50000000.0,0,0,0,0,0,0,0,0,64,2026-02-05 01:50:00.842043
FSR,30.47,30.46,30.48,50000000.0,50000000.0,0,0,0,0,0,0,0,0,64,2026-02-05 01:50:00.842043
ATB,67.34,67.33,67.35,50000000.0,50000000.0,0,0,0,0,0,0,0,0,64,2026-02-05 01:50:00.842043
SPK,53.55,53.54,53.56,50000000.0,50000000.0,0,0,0,0,0,0,0,0,64,2026-02-05 01:50:00.842043
EEC,50.62,50.61,50.63,50000000.0,50000000.0,0,0,0,0,0,0,0,0,64,2026-02-05 01:50:00.842043
TGX,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,65,2026-02-05 01:50:01.883130
PHR,45.82,45.81,45.83,50000000.0,50000000.0,0,0,0,0,0,0,0,0,65,2026-02-05 01:50:01.883130
BYL,48.54,48.53,48.55,50000000.0,50000000.0,0,0,0,0,0,0,0,0,65,2026-02-05 01:50:01.883130
CLD,81.45,81.44,81.46,50000000.0,50000000.0,0,0,0,0,0,0,0,0,65,2026-02-05 01:50:01.883130
GGD,33.33,33.32,33.34,50000000.0,50000000.0,0,0,0,0,0,0,0,0,65,2026-02-05 01:50:01.883130
PNR,60.51,60.5,60.52,50000000.0,50000000.0,0,0,0,0,0,0,0,0,65,2026-02-05 01:50:01.883130
FSR,30.46,30.45,30.47,50000000.0,50000000.0,0,0,0,0,0,0,0,0,65,2026-02-05 01:50:01.883130
ATB,67.71,67.7,67.72,50000000.0,50000000.0,0,0,0,0,0,0,0,0,65,2026-02-05 01:50:01.883130
SPK,53.62,53.61,53.63,50000000.0,50000000.0,0,0,0,0,0,0,0,0,65,2026-02-05 01:50:01.883130
EEC,50.75,50.74,50.76,50000000.0,50000000.0,0,0,0,0,0,0,0,0,65,2026-02-05 01:50:01.883130
TGX,44.09,44.08,44.1,50000000.0,50000000.0,0,0,0,0,0,0,0,0,66,2026-02-05 01:50:02.935500
PHR,45.79,45.78,45.8,50000000.0,50000000.0,0,0,0,0,0,0,0,0,66,2026-02-05 01:50:02.935500
BYL,48.75,48.74,48.76,50000000.0,50000000.0,0,0,0,0,0,0,0,0,66,2026-02-05 01:50:02.935500
CLD,81.94,81.93,81.95,50000000.0,50000000.0,0,0,0,0,0,0,0,0,66,2026-02-05 01:50:02.935500
GGD,33.33,33.32,33.34,50000000.0,50000000.0,0,0,0,0,0,0,0,0,66,2026-02-05 01:50:02.935500
PNR,60.6,60.59,60.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,66,2026-02-05 01:50:02.935500
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,0,0,0,0,0,0,66,2026-02-05 01:50:02.935500
ATB,67.3,67.29,67.31,50000000.0,50000000.0,0,0,0,0,0,0,0,0,66,2026-02-05 01:50:02.935500
SPK,54.25,54.24,54.26,50000000.0,50000000.0,0,0,0,0,0,0,0,0,66,2026-02-05 01:50:02.935500
EEC,50.91,50.9,50.92,50000000.0,50000000.0,0,0,0,0,0,0,0,0,66,2026-02-05 01:50:02.935500
TGX,44.11,44.1,44.12,50000000.0,50000000.0,0,0,0,0,0,0,0,0,67,2026-02-05 01:50:03.974525
PHR,45.92,45.91,45.93,50000000.0,50000000.0,0,0,0,0,0,0,0,0,67,2026-02-05 01:50:03.974525
BYL,48.64,48.63,48.65,50000000.0,50000000.0,0,0,0,0,0,0,0,0,67,2026-02-05 01:50:03.974525
CLD,81.66,81.65,81.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,67,2026-02-05 01:50:03.974525
GGD,33.33,33.32,33.34,50000000.0,50000000.0,0,0,0,0,0,0,0,0,67,2026-02-05 01:50:03.974525
PNR,60.51,60.5,60.52,50000000.0,50000000.0,0,0,0,0,0,0,0,0,67,2026-02-05 01:50:03.974525
FSR,30.47,30.46,30.48,50000000.0,50000000.0,0,0,0,0,0,0,0,0,67,2026-02-05 01:50:03.974525
ATB,67.48,67.47,67.49,50000000.0,50000000.0,0,0,0,0,0,0,0,0,67,2026-02-05 01:50:03.974525
SPK,54.79,54.78,54.8,50000000.0,50000000.0,0,0,0,0,0,0,0,0,67,2026-02-05 01:50:03.974525
EEC,51.02,51.01,51.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,67,2026-02-05 01:50:03.974525
TGX,44.56,44.55,44.57,50000000.0,50000000.0,0,0,0,0,0,0,0,0,68,2026-02-05 01:50:05.018981
PHR,45.74,45.73,45.75,50000000.0,50000000.0,0,0,0,0,0,0,0,0,68,2026-02-05 01:50:05.018981
BYL,48.41,48.4,48.42,50000000.0,50000000.0,0,0,0,0,0,0,0,0,68,2026-02-05 01:50:05.018981
CLD,81.18,81.17,81.19,50000000.0,50000000.0,0,0,0,0,0,0,0,0,68,2026-02-05 01:50:05.018981
GGD,33.26,33.25,33.27,50000000.0,50000000.0,0,0,0,0,0,0,0,0,68,2026-02-05 01:50:05.018981
PNR,60.07,60.06,60.08,50000000.0,50000000.0,0,0,0,0,0,0,0,0,68,2026-02-05 01:50:05.018981
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,0,0,0,0,0,0,68,2026-02-05 01:50:05.018981
ATB,67.58,67.57,67.59,50000000.0,50000000.0,0,0,0,0,0,0,0,0,68,2026-02-05 01:50:05.018981
SPK,54.85,54.84,54.86,50000000.0,50000000.0,0,0,0,0,0,0,0,0,68,2026-02-05 01:50:05.018981
EEC,51.13,51.12,51.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,68,2026-02-05 01:50:05.018981
TGX,44.52,44.51,44.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,69,2026-02-05 01:50:06.058086
PHR,45.4,45.39,45.41,50000000.0,50000000.0,0,0,0,0,0,0,0,0,69,2026-02-05 01:50:06.058086
BYL,49.98,49.97,49.99,50000000.0,50000000.0,0,0,0,0,0,0,0,0,69,2026-02-05 01:50:06.058086
CLD,81.38,81.37,81.39,50000000.0,50000000.0,0,0,0,0,0,0,0,0,69,2026-02-05 01:50:06.058086
GGD,34.18,34.17,34.19,50000000.0,50000000.0,0,0,0,0,0,0,0,0,69,2026-02-05 01:50:06.058086
PNR,60.34,60.33,60.35,50000000.0,50000000.0,0,0,0,0,0,0,0,0,69,2026-02-05 01:50:06.058086
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,0,0,0,0,0,0,69,2026-02-05 01:50:06.058086
ATB,68.22,68.21,68.23,50000000.0,50000000.0,0,0,0,0,0,0,0,0,69,2026-02-05 01:50:06.058086
SPK,54.82,54.81,54.83,50000000.0,50000000.0,0,0,0,0,0,0,0,0,69,2026-02-05 01:50:06.058086
EEC,51.03,51.02,51.04,50000000.0,50000000.0,0,0,0,0,0,0,0,0,69,2026-02-05 01:50:06.058086
TGX,44.51,44.5,44.52,50000000.0,50000000.0,0,0,0,0,0,0,0,0,70,2026-02-05 01:50:07.114325
PHR,44.85,44.84,44.86,50000000.0,50000000.0,0,0,0,0,0,0,0,0,70,2026-02-05 01:50:07.114325
BYL,49.85,49.84,49.86,50000000.0,50000000.0,0,0,0,0,0,0,0,0,70,2026-02-05 01:50:07.114325
CLD,81.11,81.1,81.12,50000000.0,50000000.0,0,0,0,0,0,0,0,0,70,2026-02-05 01:50:07.114325
GGD,34.97,34.96,34.98,50000000.0,50000000.0,0,0,0,0,0,0,0,0,70,2026-02-05 01:50:07.114325
PNR,60.21,60.2,60.22,50000000.0,50000000.0,0,0,0,0,0,0,0,0,70,2026-02-05 01:50:07.114325
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,0,0,0,0,0,0,70,2026-02-05 01:50:07.114325
ATB,68.37,68.36,68.38,50000000.0,50000000.0,0,0,0,0,0,0,0,0,70,2026-02-05 01:50:07.114325
SPK,54.77,54.76,54.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,70,2026-02-05 01:50:07.114325
EEC,50.87,50.86,50.88,50000000.0,50000000.0,0,0,0,0,0,0,0,0,70,2026-02-05 01:50:07.114325
TGX,44.42,44.41,44.43,50000000.0,50000000.0,0,0,0,0,0,0,0,0,71,2026-02-05 01:50:08.168626
PHR,44.79,44.78,44.8,50000000.0,50000000.0,0,0,0,0,0,0,0,0,71,2026-02-05 01:50:08.168626
BYL,49.81,49.8,49.82,50000000.0,50000000.0,0,0,0,0,0,0,0,0,71,2026-02-05 01:50:08.168626
CLD,81.08,81.07,81.09,50000000.0,50000000.0,0,0,0,0,0,0,0,0,71,2026-02-05 01:50:08.168626
GGD,34.94,34.93,34.95,50000000.0,50000000.0,0,0,0,0,0,0,0,0,71,2026-02-05 01:50:08.168626
PNR,60.34,60.33,60.35,50000000.0,50000000.0,0,0,0,0,0,0,0,0,71,2026-02-05 01:50:08.168626
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,0,0,0,71,2026-02-05 01:50:08.168626
ATB,68.88,68.87,68.89,50000000.0,50000000.0,0,0,0,0,0,0,0,0,71,2026-02-05 01:50:08.168626
SPK,54.91,54.9,54.92,50000000.0,50000000.0,0,0,0,0,0,0,0,0,71,2026-02-05 01:50:08.168626
EEC,51.15,51.14,51.16,50000000.0,50000000.0,0,0,0,0,0,0,0,0,71,2026-02-05 01:50:08.168626
TGX,44.43,44.42,44.44,50000000.0,50000000.0,0,0,0,0,0,0,0,0,72,2026-02-05 01:50:08.746003
PHR,44.69,44.68,44.7,50000000.0,50000000.0,0,0,0,0,0,0,0,0,72,2026-02-05 01:50:08.746003
BYL,49.72,49.71,49.73,50000000.0,50000000.0,0,0,0,0,0,0,0,0,72,2026-02-05 01:50:08.746003
CLD,80.95,80.94,80.96,50000000.0,50000000.0,0,0,0,0,0,0,0,0,72,2026-02-05 01:50:08.746003
GGD,34.84,34.83,34.85,50000000.0,50000000.0,0,0,0,0,0,0,0,0,72,2026-02-05 01:50:08.746003
PNR,59.73,59.72,59.74,50000000.0,50000000.0,0,0,0,0,0,0,0,0,72,2026-02-05 01:50:08.746003
FSR,30.52,30.51,30.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,72,2026-02-05 01:50:08.746003
ATB,69.51,69.5,69.52,50000000.0,50000000.0,0,0,0,0,0,0,0,0,72,2026-02-05 01:50:08.746003
SPK,54.97,54.96,54.98,50000000.0,50000000.0,0,0,0,0,0,0,0,0,72,2026-02-05 01:50:08.746003
EEC,51.25,51.24,51.26,50000000.0,50000000.0,0,0,0,0,0,0,0,0,72,2026-02-05 01:50:08.746003
TGX,44.41,44.4,44.42,50000000.0,50000000.0,0,0,0,0,0,0,0,0,73,2026-02-05 01:50:09.824925
PHR,45.1,45.09,45.11,50000000.0,50000000.0,0,0,0,0,0,0,0,0,73,2026-02-05 01:50:09.824925
BYL,49.84,49.83,49.85,50000000.0,50000000.0,0,0,0,0,0,0,0,0,73,2026-02-05 01:50:09.824925
CLD,81.19,81.18,81.2,50000000.0,50000000.0,0,0,0,0,0,0,0,0,73,2026-02-05 01:50:09.824925
GGD,34.77,34.76,34.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,73,2026-02-05 01:50:09.824925
