ticker,last_price,bid_price,ask_price,BUY_ZUAI-5,SELL_ZUAI-5,BUY_ANON,SELL_ANON,SELL_WRSW-6,BUY_WRSW-6,tick,timestamp
EEC,48.39,48.38,48.4,50000000.0,50000000.0,0,0,0,0,245,2026-02-03 08:27:51.189642
TGX,44.89,44.88,44.9,50000000.0,50000000.0,0,0,0,0,246,2026-02-03 08:27:52.260628
PHR,46.04,46.03,46.05,50000000.0,50000000.0,0,0,0,0,246,2026-02-03 08:27:52.260628
BYL,47.5,47.49,47.51,50000000.0,50000000.0,0,0,0,0,246,2026-02-03 08:27:52.260628
CLD,78.34,78.33,78.35,50000000.0,50000000.0,0,0,0,0,246,2026-02-03 08:27:52.260628
GGD,37.31,37.3,37.32,50000000.0,50000000.0,0,0,0,0,246,2026-02-03 08:27:52.260628
PNR,60.3,60.29,60.31,50000000.0,50000000.0,0,0,0,0,246,2026-02-03 08:27:52.260628
FSR,35.05,35.04,35.06,50000000.0,50000000.0,0,0,0,0,246,2026-02-03 08:27:52.260628
ATB,62.4,62.39,62.41,50000000.0,50000000.0,0,0,0,0,246,2026-02-03 08:27:52.260628
SPK,56.48,56.47,56.49,50000000.0,50000000.0,0,0,0,0,246,2026-02-03 08:27:52.260628
EEC,48.37,48.36,48.38,50000000.0,50000000.0,0,0,0,0,246,2026-02-03 08:27:52.260628
TGX,44.97,44.96,44.98,50000000.0,50000000.0,0,0,0,0,247,2026-02-03 08:27:53.312049
PHR,46.42,46.41,46.43,50000000.0,50000000.0,0,0,0,0,247,2026-02-03 08:27:53.312049
BYL,47.45,47.44,47.46,50000000.0,50000000.0,0,0,0,0,247,2026-02-03 08:27:53.312049
CLD,78.33,78.32,78.34,50000000.0,50000000.0,0,0,0,0,247,2026-02-03 08:27:53.312049
GGD,37.33,37.32,37.34,50000000.0,50000000.0,0,0,0,0,247,2026-02-03 08:27:53.312049
PNR,60.53,60.52,60.54,50000000.0,50000000.0,0,0,0,0,247,2026-02-03 08:27:53.312049
FSR,35.04,35.03,35.05,50000000.0,50000000.0,0,0,0,0,247,2026-02-03 08:27:53.312049
ATB,62.53,62.52,62.54,50000000.0,50000000.0,0,0,0,0,247,2026-02-03 08:27:53.312049
SPK,56.3,56.29,56.31,50000000.0,50000000.0,0,0,0,0,247,2026-02-03 08:27:53.312049
EEC,48.12,48.11,48.13,50000000.0,50000000.0,0,0,0,0,247,2026-02-03 08:27:53.312049
TGX,44.97,44.96,44.98,50000000.0,50000000.0,0,0,0,0,248,2026-02-03 08:27:54.361026,29.0,1.0,247.0,D3-GGD/PNR,Permanent Financing Syndication Successful,Bank group fully syndicates term loan at favorable rates despite challenging credit market conditions.
PHR,46.25,46.24,46.26,50000000.0,50000000.0,0,0,0,0,248,2026-02-03 08:27:54.361026,,,,,,
BYL,47.44,47.43,47.45,50000000.0,50000000.0,0,0,0,0,248,2026-02-03 08:27:54.361026,,,,,,
CLD,78.33,78.32,78.34,50000000.0,50000000.0,0,0,0,0,248,2026-02-03 08:27:54.361026,,,,,,
GGD,37.32,37.31,37.33,50000000.0,50000000.0,0,0,0,0,248,2026-02-03 08:27:54.361026,,,,,,
PNR,60.31,60.3,60.32,50000000.0,50000000.0,0,0,0,0,248,2026-02-03 08:27:54.361026,,,,,,
FSR,34.98,34.97,34.99,50000000.0,50000000.0,0,0,0,0,248,2026-02-03 08:27:54.361026,,,,,,
ATB,62.63,62.62,62.64,50000000.0,50000000.0,0,0,0,0,248,2026-02-03 08:27:54.361026,,,,,,
SPK,56.21,56.2,56.22,50000000.0,50000000.0,0,0,0,0,248,2026-02-03 08:27:54.361026,,,,,,
EEC,48.14,48.13,48.15,50000000.0,50000000.0,0,0,0,0,248,2026-02-03 08:27:54.361026,,,,,,
TGX,44.99,44.98,45.0,50000000.0,50000000.0,0,0,0,0,249,2026-02-03 08:27:55.432993,30.0,1.0,248.0,D3-GGD/PNR,Timeline Extended for Regulatory Process,Expected closing pushed from Q3 to Q4 to accommodate extended FERC and state commission reviews.
PHR,46.45,46.44,46.46,50000000.0,50000000.0,0,0,0,0,249,2026-02-03 08:27:55.432993,,,,,,
BYL,47.43,47.42,47.44,50000000.0,50000000.0,0,0,0,0,249,2026-02-03 08:27:55.432993,,,,,,
CLD,78.27,78.26,78.28,50000000.0,50000000.0,0,0,0,0,249,2026-02-03 08:27:55.432993,,,,,,
GGD,37.33,37.32,37.34,50000000.0,50000000.0,0,0,0,0,249,2026-02-03 08:27:55.432993,,,,,,
PNR,60.25,60.24,60.26,50000000.0,50000000.0,0,0,0,0,249,2026-02-03 08:27:55.432993,,,,,,
FSR,35.01,35.0,35.02,50000000.0,50000000.0,0,0,0,0,249,2026-02-03 08:27:55.432993,,,,,,
ATB,62.71,62.7,62.72,50000000.0,50000000.0,0,0,0,0,249,2026-02-03 08:27:55.432993,,,,,,
SPK,55.88,55.87,55.89,50000000.0,50000000.0,0,0,0,0,249,2026-02-03 08:27:55.432993,,,,,,
EEC,47.86,47.85,47.87,50000000.0,50000000.0,0,0,0,0,249,2026-02-03 08:27:55.432993,,,,,,
TGX,45.02,45.01,45.03,50000000.0,50000000.0,0,0,0,0,250,2026-02-03 08:27:55.989944,31.0,1.0,249.0,D1-TGX/PHR,Reverse Termination Fee Increased,"The merger agreement is amended to increase the reverse termination fee payable by Pharmaco from $800M to $1.2B, signaling stronger deal commitment."
PHR,46.82,46.81,46.83,50000000.0,50000000.0,0,0,0,0,250,2026-02-03 08:27:55.989944,,,,,,
BYL,47.53,47.52,47.54,50000000.0,50000000.0,0,0,0,0,250,2026-02-03 08:27:55.989944,,,,,,
CLD,78.57,78.56,78.58,50000000.0,50000000.0,0,0,0,0,250,2026-02-03 08:27:55.989944,,,,,,
GGD,37.31,37.3,37.32,50000000.0,50000000.0,0,0,0,0,250,2026-02-03 08:27:55.989944,,,,,,
PNR,60.32,60.31,60.33,50000000.0,50000000.0,0,0,0,0,250,2026-02-03 08:27:55.989944,,,,,,
FSR,35.0,34.99,35.01,50000000.0,50000000.0,0,0,0,0,250,2026-02-03 08:27:55.989944,,,,,,
ATB,62.75,62.74,62.76,50000000.0,50000000.0,0,0,0,0,250,2026-02-03 08:27:55.989944,,,,,,
SPK,55.97,55.96,55.98,50000000.0,50000000.0,0,0,0,0,250,2026-02-03 08:27:55.989944,,,,,,
EEC,48.01,48.0,48.02,50000000.0,50000000.0,0,0,0,0,250,2026-02-03 08:27:55.989944,,,,,,
TGX,45.02,45.01,45.03,50000000.0,50000000.0,0,0,0,0,251,2026-02-03 08:27:57.073534
PHR,46.67,46.66,46.68,50000000.0,50000000.0,0,0,0,0,251,2026-02-03 08:27:57.073534
BYL,47.48,47.47,47.49,50000000.0,50000000.0,0,0,0,0,251,2026-02-03 08:27:57.073534
CLD,78.5,78.49,78.51,50000000.0,50000000.0,0,0,0,0,251,2026-02-03 08:27:57.073534
GGD,37.29,37.28,37.3,50000000.0,50000000.0,0,0,0,0,251,2026-02-03 08:27:57.073534
PNR,60.48,60.47,60.49,50000000.0,50000000.0,0,0,0,0,251,2026-02-03 08:27:57.073534
FSR,34.97,34.96,34.98,50000000.0,50000000.0,0,0,0,0,251,2026-02-03 08:27:57.073534
ATB,62.85,62.84,62.86,50000000.0,50000000.0,0,0,0,0,251,2026-02-03 08:27:57.073534
SPK,55.89,55.88,55.9,50000000.0,50000000.0,0,0,0,0,251,2026-02-03 08:27:57.073534
EEC,47.95,47.94,47.96,50000000.0,50000000.0,0,0,0,0,251,2026-02-03 08:27:57.073534
TGX,45.05,45.04,45.06,50000000.0,50000000.0,0,0,0,0,252,2026-02-03 08:27:58.183597
PHR,46.8,46.79,46.81,50000000.0,50000000.0,0,0,0,0,252,2026-02-03 08:27:58.183597
BYL,47.44,47.43,47.45,50000000.0,50000000.0,0,0,0,0,252,2026-02-03 08:27:58.183597
CLD,78.29,78.28,78.3,50000000.0,50000000.0,0,0,0,0,252,2026-02-03 08:27:58.183597
GGD,37.22,37.21,37.23,50000000.0,50000000.0,0,0,0,0,252,2026-02-03 08:27:58.183597
PNR,60.27,60.26,60.28,50000000.0,50000000.0,0,0,0,0,252,2026-02-03 08:27:58.183597
FSR,35.01,35.0,35.02,50000000.0,50000000.0,0,0,0,0,252,2026-02-03 08:27:58.183597
ATB,62.67,62.66,62.68,50000000.0,50000000.0,0,0,0,0,252,2026-02-03 08:27:58.183597
SPK,56.08,56.07,56.09,50000000.0,50000000.0,0,0,0,0,252,2026-02-03 08:27:58.183597
EEC,48.2,48.19,48.21,50000000.0,50000000.0,0,0,0,0,252,2026-02-03 08:27:58.183597
TGX,45.06,45.05,45.07,50000000.0,50000000.0,0,0,0,0,253,2026-02-03 08:27:59.231956
PHR,46.46,46.45,46.47,50000000.0,50000000.0,0,0,0,0,253,2026-02-03 08:27:59.231956
BYL,47.45,47.44,47.46,50000000.0,50000000.0,0,0,0,0,253,2026-02-03 08:27:59.231956
CLD,78.38,78.37,78.39,50000000.0,50000000.0,0,0,0,0,253,2026-02-03 08:27:59.231956
GGD,37.24,37.23,37.25,50000000.0,50000000.0,0,0,0,0,253,2026-02-03 08:27:59.231956
PNR,60.26,60.25,60.27,50000000.0,50000000.0,0,0,0,0,253,2026-02-03 08:27:59.231956
FSR,35.02,35.01,35.03,50000000.0,50000000.0,0,0,0,0,253,2026-02-03 08:27:59.231956
ATB,62.84,62.83,62.85,50000000.0,50000000.0,0,0,0,0,253,2026-02-03 08:27:59.231956
SPK,56.07,56.06,56.08,50000000.0,50000000.0,0,0,0,0,253,2026-02-03 08:27:59.231956
EEC,48.24,48.23,48.25,50000000.0,50000000.0,0,0,0,0,253,2026-02-03 08:27:59.231956
TGX,45.02,45.01,45.03,50000000.0,50000000.0,0,0,0,0,254,2026-02-03 08:28:00.284722,32.0,1.0,253.0,D4-FSR/ATB,Counsel Provides Updated Risk Factor Disclosure,Legal counsel for FinSure has filed an amended proxy statement containing updated risk factor disclosures related to the pending Atlas Bank transaction. The amendments include both newly identified risks and downward revisions to previously disclosed risk factors. Proxy specialists note that such amendments can reflect routine legal diligence or may signal evolving conditions that counsel believes warrant additional shareholder attention.
PHR,46.62,46.61,46.63,50000000.0,50000000.0,0,0,0,0,254,2026-02-03 08:28:00.284722,,,,,,
BYL,47.62,47.61,47.63,50000000.0,50000000.0,0,0,0,0,254,2026-02-03 08:28:00.284722,,,,,,
CLD,78.69,78.68,78.7,50000000.0,50000000.0,0,0,0,0,254,2026-02-03 08:28:00.284722,,,,,,
GGD,37.26,37.25,37.27,50000000.0,50000000.0,0,0,0,0,254,2026-02-03 08:28:00.284722,,,,,,
PNR,60.57,60.56,60.58,50000000.0,50000000.0,0,0,0,0,254,2026-02-03 08:28:00.284722,,,,,,
FSR,35.0,34.99,35.01,50000000.0,50000000.0,0,0,0,0,254,2026-02-03 08:28:00.284722,,,,,,
ATB,62.66,62.65,62.67,50000000.0,50000000.0,0,0,0,0,254,2026-02-03 08:28:00.284722,,,,,,
SPK,55.63,55.62,55.64,50000000.0,50000000.0,0,0,0,0,254,2026-02-03 08:28:00.284722,,,,,,
EEC,47.91,47.9,47.92,50000000.0,50000000.0,0,0,0,0,254,2026-02-03 08:28:00.284722,,,,,,
TGX,45.07,45.06,45.08,50000000.0,50000000.0,0,0,0,0,255,2026-02-03 08:28:01.336846
PHR,46.59,46.58,46.6,50000000.0,50000000.0,0,0,0,0,255,2026-02-03 08:28:01.336846
BYL,47.43,47.42,47.44,50000000.0,50000000.0,0,0,0,0,255,2026-02-03 08:28:01.336846
CLD,78.34,78.33,78.35,50000000.0,50000000.0,0,0,0,0,255,2026-02-03 08:28:01.336846
GGD,37.32,37.31,37.33,50000000.0,50000000.0,0,0,0,0,255,2026-02-03 08:28:01.336846
PNR,60.7,60.69,60.71,50000000.0,50000000.0,0,0,0,0,255,2026-02-03 08:28:01.336846
FSR,35.03,35.02,35.04,50000000.0,50000000.0,0,0,0,0,255,2026-02-03 08:28:01.336846
ATB,62.78,62.77,62.79,50000000.0,50000000.0,0,0,0,0,255,2026-02-03 08:28:01.336846
SPK,55.5,55.49,55.51,50000000.0,50000000.0,0,0,0,0,255,2026-02-03 08:28:01.336846
EEC,47.82,47.81,47.83,50000000.0,50000000.0,0,0,0,0,255,2026-02-03 08:28:01.336846
TGX,45.03,45.02,45.04,50000000.0,50000000.0,0,0,0,0,256,2026-02-03 08:28:02.393721
PHR,46.67,46.66,46.68,50000000.0,50000000.0,0,0,0,0,256,2026-02-03 08:28:02.393721
BYL,47.51,47.5,47.52,50000000.0,50000000.0,0,0,0,0,256,2026-02-03 08:28:02.393721
CLD,78.51,78.5,78.52,50000000.0,50000000.0,0,0,0,0,256,2026-02-03 08:28:02.393721
GGD,37.29,37.28,37.3,50000000.0,50000000.0,0,0,0,0,256,2026-02-03 08:28:02.393721
PNR,60.57,60.56,60.58,50000000.0,50000000.0,0,0,0,0,256,2026-02-03 08:28:02.393721
FSR,35.05,35.04,35.06,50000000.0,50000000.0,0,0,0,0,256,2026-02-03 08:28:02.393721
ATB,62.78,62.77,62.79,50000000.0,50000000.0,0,0,0,0,256,2026-02-03 08:28:02.393721
SPK,55.49,55.48,55.5,50000000.0,50000000.0,0,0,0,0,256,2026-02-03 08:28:02.393721
EEC,47.84,47.83,47.85,50000000.0,50000000.0,0,0,0,0,256,2026-02-03 08:28:02.393721
TGX,45.03,45.02,45.04,50000000.0,50000000.0,0,0,0,0,257,2026-02-03 08:28:03.440997
PHR,46.62,46.61,46.63,50000000.0,50000000.0,0,0,0,0,257,2026-02-03 08:28:03.440997
BYL,47.35,47.34,47.36,50000000.0,50000000.0,0,0,0,0,257,2026-02-03 08:28:03.440997
CLD,78.3,78.29,78.31,50000000.0,50000000.0,0,0,0,0,257,2026-02-03 08:28:03.440997
GGD,37.26,37.25,37.27,50000000.0,50000000.0,0,0,0,0,257,2026-02-03 08:28:03.440997
PNR,60.34,60.33,60.35,50000000.0,50000000.0,0,0,0,0,257,2026-02-03 08:28:03.440997
FSR,35.04,35.03,35.05,50000000.0,50000000.0,0,0,0,0,257,2026-02-03 08:28:03.440997
ATB,62.77,62.76,62.78,50000000.0,50000000.0,0,0,0,0,257,2026-02-03 08:28:03.440997
SPK,55.5,55.49,55.51,50000000.0,50000000.0,0,0,0,0,257,2026-02-03 08:28:03.440997
EEC,47.91,47.9,47.92,50000000.0,50000000.0,0,0,0,0,257,2026-02-03 08:28:03.440997
TGX,45.05,45.04,45.06,50000000.0,50000000.0,0,0,0,0,258,2026-02-03 08:28:04.488872
PHR,46.75,46.74,46.76,50000000.0,50000000.0,0,0,0,0,258,2026-02-03 08:28:04.488872
BYL,47.18,47.17,47.19,50000000.0,50000000.0,0,0,0,0,258,2026-02-03 08:28:04.488872
CLD,78.05,78.04,78.06,50000000.0,50000000.0,0,0,0,0,258,2026-02-03 08:28:04.488872
GGD,37.27,37.26,37.28,50000000.0,50000000.0,0,0,0,0,258,2026-02-03 08:28:04.488872
PNR,60.45,60.44,60.46,50000000.0,50000000.0,0,0,0,0,258,2026-02-03 08:28:04.488872
FSR,35.04,35.03,35.05,50000000.0,50000000.0,0,0,0,0,258,2026-02-03 08:28:04.488872
ATB,62.71,62.7,62.72,50000000.0,50000000.0,0,0,0,0,258,2026-02-03 08:28:04.488872
SPK,55.27,55.26,55.28,50000000.0,50000000.0,0,0,0,0,258,2026-02-03 08:28:04.488872
EEC,47.76,47.75,47.77,50000000.0,50000000.0,0,0,0,0,258,2026-02-03 08:28:04.488872
TGX,45.02,45.01,45.03,50000000.0,50000000.0,0,0,0,0,259,2026-02-03 08:28:05.530902
PHR,46.57,46.56,46.58,50000000.0,50000000.0,0,0,0,0,259,2026-02-03 08:28:05.530902
BYL,47.05,47.04,47.06,50000000.0,50000000.0,0,0,0,0,259,2026-02-03 08:28:05.530902
CLD,77.76,77.75,77.77,50000000.0,50000000.0,0,0,0,0,259,2026-02-03 08:28:05.530902
GGD,37.29,37.28,37.3,50000000.0,50000000.0,0,0,0,0,259,2026-02-03 08:28:05.530902
PNR,60.48,60.47,60.49,50000000.0,50000000.0,0,0,0,0,259,2026-02-03 08:28:05.530902
FSR,35.07,35.06,35.08,50000000.0,50000000.0,0,0,0,0,259,2026-02-03 08:28:05.530902
ATB,62.79,62.78,62.8,50000000.0,50000000.0,0,0,0,0,259,2026-02-03 08:28:05.530902
SPK,55.31,55.3,55.32,50000000.0,50000000.0,0,0,0,0,259,2026-02-03 08:28:05.530902
EEC,47.74,47.73,47.75,50000000.0,50000000.0,0,0,0,0,259,2026-02-03 08:28:05.530902
TGX,44.96,44.95,44.97,50000000.0,50000000.0,0,0,0,0,260,2026-02-03 08:28:06.081145
PHR,46.26,46.25,46.27,50000000.0,50000000.0,0,0,0,0,260,2026-02-03 08:28:06.081145
BYL,47.1,47.09,47.11,50000000.0,50000000.0,0,0,0,0,260,2026-02-03 08:28:06.081145
CLD,77.77,77.76,77.78,50000000.0,50000000.0,0,0,0,0,260,2026-02-03 08:28:06.081145
GGD,37.28,37.27,37.29,50000000.0,50000000.0,0,0,0,0,260,2026-02-03 08:28:06.081145
PNR,60.33,60.32,60.34,50000000.0,50000000.0,0,0,0,0,260,2026-02-03 08:28:06.081145
FSR,35.09,35.08,35.1,50000000.0,50000000.0,0,0,0,0,260,2026-02-03 08:28:06.081145
ATB,62.64,62.63,62.65,50000000.0,50000000.0,0,0,0,0,260,2026-02-03 08:28:06.081145
SPK,55.45,55.44,55.46,50000000.0,50000000.0,0,0,0,0,260,2026-02-03 08:28:06.081145
EEC,47.84,47.83,47.85,50000000.0,50000000.0,0,0,0,0,260,2026-02-03 08:28:06.081145
TGX,44.99,44.98,45.0,50000000.0,50000000.0,0,0,0,0,261,2026-02-03 08:28:07.206500
PHR,46.37,46.36,46.38,50000000.0,50000000.0,0,0,0,0,261,2026-02-03 08:28:07.206500
BYL,47.18,47.17,47.19,50000000.0,50000000.0,0,0,0,0,261,2026-02-03 08:28:07.206500
CLD,78.08,78.07,78.09,50000000.0,50000000.0,0,0,0,0,261,2026-02-03 08:28:07.206500
GGD,37.23,37.22,37.24,50000000.0,50000000.0,0,0,0,0,261,2026-02-03 08:28:07.206500
PNR,60.22,60.21,60.23,50000000.0,50000000.0,0,0,0,0,261,2026-02-03 08:28:07.206500
FSR,35.06,35.05,35.07,50000000.0,50000000.0,0,0,0,0,261,2026-02-03 08:28:07.206500
ATB,62.63,62.62,62.64,50000000.0,50000000.0,0,0,0,0,261,2026-02-03 08:28:07.206500
SPK,55.56,55.55,55.57,50000000.0,50000000.0,0,0,0,0,261,2026-02-03 08:28:07.206500
EEC,47.95,47.94,47.96,50000000.0,50000000.0,0,0,0,0,261,2026-02-03 08:28:07.206500
TGX,45.01,45.0,45.02,50000000.0,50000000.0,0,0,0,0,262,2026-02-03 08:28:08.257400
PHR,46.27,46.26,46.28,50000000.0,50000000.0,0,0,0,0,262,2026-02-03 08:28:08.257400
BYL,46.84,46.83,46.85,50000000.0,50000000.0,0,0,0,0,262,2026-02-03 08:28:08.257400
CLD,77.56,77.55,77.57,50000000.0,50000000.0,0,0,0,0,262,2026-02-03 08:28:08.257400
GGD,37.27,37.26,37.28,50000000.0,50000000.0,0,0,0,0,262,2026-02-03 08:28:08.257400
PNR,60.23,60.22,60.24,50000000.0,50000000.0,0,0,0,0,262,2026-02-03 08:28:08.257400
FSR,35.06,35.05,35.07,50000000.0,50000000.0,0,0,0,0,262,2026-02-03 08:28:08.257400
ATB,62.75,62.74,62.76,50000000.0,50000000.0,0,0,0,0,262,2026-02-03 08:28:08.257400
SPK,55.44,55.43,55.45,50000000.0,50000000.0,0,0,0,0,262,2026-02-03 08:28:08.257400
EEC,47.82,47.81,47.83,50000000.0,50000000.0,0,0,0,0,262,2026-02-03 08:28:08.257400
TGX,45.04,45.03,45.05,50000000.0,50000000.0,0,0,0,0,263,2026-02-03 08:28:09.303878
PHR,46.17,46.16,46.18,50000000.0,50000000.0,0,0,0,0,263,2026-02-03 08:28:09.303878
BYL,46.83,46.82,46.84,50000000.0,50000000.0,0,0,0,0,263,2026-02-03 08:28:09.303878
CLD,77.65,77.64,77.66,50000000.0,50000000.0,0,0,0,0,263,2026-02-03 08:28:09.303878
GGD,37.29,37.28,37.3,50000000.0,50000000.0,0,0,0,0,263,2026-02-03 08:28:09.303878
PNR,60.29,60.28,60.3,50000000.0,50000000.0,0,0,0,0,263,2026-02-03 08:28:09.303878
FSR,35.09,35.08,35.1,50000000.0,50000000.0,0,0,0,0,263,2026-02-03 08:28:09.303878
ATB,62.73,62.72,62.74,50000000.0,50000000.0,0,0,0,0,263,2026-02-03 08:28:09.303878
SPK,55.51,55.5,55.52,50000000.0,50000000.0,0,0,0,0,263,2026-02-03 08:28:09.303878
EEC,47.87,47.86,47.88,50000000.0,50000000.0,0,0,0,0,263,2026-02-03 08:28:09.303878
TGX,45.06,45.05,45.07,50000000.0,50000000.0,0,0,0,0,264,2026-02-03 08:28:10.340808
PHR,46.28,46.27,46.29,50000000.0,50000000.0,0,0,0,0,264,2026-02-03 08:28:10.340808
BYL,47.06,47.05,47.07,50000000.0,50000000.0,0,0,0,0,264,2026-02-03 08:28:10.340808
CLD,78.09,78.08,78.1,50000000.0,50000000.0,0,0,0,0,264,2026-02-03 08:28:10.340808
GGD,37.37,37.36,37.38,50000000.0,50000000.0,0,0,0,0,264,2026-02-03 08:28:10.340808
PNR,60.53,60.52,60.54,50000000.0,50000000.0,0,0,0,0,264,2026-02-03 08:28:10.340808
FSR,35.05,35.04,35.06,50000000.0,50000000.0,0,0,0,0,264,2026-02-03 08:28:10.340808
ATB,62.6,62.59,62.61,50000000.0,50000000.0,0,0,0,0,264,2026-02-03 08:28:10.340808
SPK,55.77,55.76,55.78,50000000.0,50000000.0,0,0,0,0,264,2026-02-03 08:28:10.340808
EEC,48.1,48.09,48.11,50000000.0,50000000.0,0,0,0,0,264,2026-02-03 08:28:10.340808
TGX,45.06,45.05,45.07,50000000.0,50000000.0,0,0,0,0,265,2026-02-03 08:28:11.379594
PHR,46.1,46.09,46.11,50000000.0,50000000.0,0,0,0,0,265,2026-02-03 08:28:11.379594
BYL,47.31,47.3,47.32,50000000.0,50000000.0,0,0,0,0,265,2026-02-03 08:28:11.379594
CLD,78.57,78.56,78.58,50000000.0,50000000.0,0,0,0,0,265,2026-02-03 08:28:11.379594
GGD,37.99,37.98,38.0,50000000.0,50000000.0,0,0,0,0,265,2026-02-03 08:28:11.379594
PNR,60.62,60.61,60.63,50000000.0,50000000.0,0,0,0,0,265,2026-02-03 08:28:11.379594
FSR,35.05,35.04,35.06,50000000.0,50000000.0,0,0,0,0,265,2026-02-03 08:28:11.379594
ATB,62.41,62.4,62.42,50000000.0,50000000.0,0,0,0,0,265,2026-02-03 08:28:11.379594
SPK,56.14,56.13,56.15,50000000.0,50000000.0,0,0,0,0,265,2026-02-03 08:28:11.379594
EEC,48.43,48.42,48.44,50000000.0,50000000.0,0,0,0,0,265,2026-02-03 08:28:11.379594
TGX,46.12,46.11,46.13,50000000.0,50000000.0,0,0,0,0,266,2026-02-03 08:28:12.426205
PHR,46.18,46.17,46.19,50000000.0,50000000.0,0,0,0,0,266,2026-02-03 08:28:12.426205
BYL,47.27,47.26,47.28,50000000.0,50000000.0,0,0,0,0,266,2026-02-03 08:28:12.426205
CLD,78.5,78.49,78.51,50000000.0,50000000.0,0,0,0,0,266,2026-02-03 08:28:12.426205
GGD,37.95,37.94,37.96,50000000.0,50000000.0,0,0,0,0,266,2026-02-03 08:28:12.426205
PNR,60.45,60.44,60.46,50000000.0,50000000.0,0,0,0,0,266,2026-02-03 08:28:12.426205
FSR,35.07,35.06,35.08,50000000.0,50000000.0,0,0,0,0,266,2026-02-03 08:28:12.426205
ATB,62.46,62.45,62.47,50000000.0,50000000.0,0,0,0,0,266,2026-02-03 08:28:12.426205
SPK,56.39,56.38,56.4,50000000.0,50000000.0,0,0,0,0,266,2026-02-03 08:28:12.426205
EEC,48.74,48.73,48.75,50000000.0,50000000.0,0,0,0,0,266,2026-02-03 08:28:12.426205
TGX,46.1,46.09,46.11,50000000.0,50000000.0,0,0,0,0,267,2026-02-03 08:28:13.486986
PHR,46.14,46.13,46.15,50000000.0,50000000.0,0,0,0,0,267,2026-02-03 08:28:13.486986
BYL,47.2,47.19,47.21,50000000.0,50000000.0,0,0,0,0,267,2026-02-03 08:28:13.486986
CLD,78.49,78.48,78.5,50000000.0,50000000.0,0,0,0,0,267,2026-02-03 08:28:13.486986
GGD,37.98,37.97,37.99,50000000.0,50000000.0,0,0,0,0,267,2026-02-03 08:28:13.486986
PNR,60.55,60.54,60.56,50000000.0,50000000.0,0,0,0,0,267,2026-02-03 08:28:13.486986
FSR,35.06,35.05,35.07,50000000.0,50000000.0,0,0,0,0,267,2026-02-03 08:28:13.486986
ATB,62.5,62.49,62.51,50000000.0,50000000.0,0,0,0,0,267,2026-02-03 08:28:13.486986
SPK,56.43,56.42,56.44,50000000.0,50000000.0,0,0,0,0,267,2026-02-03 08:28:13.486986
EEC,48.67,48.66,48.68,50000000.0,50000000.0,0,0,0,0,267,2026-02-03 08:28:13.486986
TGX,46.06,46.05,46.07,50000000.0,50000000.0,0,0,0,0,268,2026-02-03 08:28:14.533194
PHR,46.4,46.39,46.41,50000000.0,50000000.0,0,0,0,0,268,2026-02-03 08:28:14.533194
BYL,47.08,47.07,47.09,50000000.0,50000000.0,0,0,0,0,268,2026-02-03 08:28:14.533194
CLD,78.27,78.26,78.28,50000000.0,50000000.0,0,0,0,0,268,2026-02-03 08:28:14.533194
GGD,37.99,37.98,38.0,50000000.0,50000000.0,0,0,0,0,268,2026-02-03 08:28:14.533194
PNR,60.65,60.64,60.66,50000000.0,50000000.0,0,0,0,0,268,2026-02-03 08:28:14.533194
FSR,35.06,35.05,35.07,50000000.0,50000000.0,0,0,0,0,268,2026-02-03 08:28:14.533194
ATB,62.63,62.62,62.64,50000000.0,50000000.0,0,0,0,0,268,2026-02-03 08:28:14.533194
SPK,56.23,56.22,56.24,50000000.0,50000000.0,0,0,0,0,268,2026-02-03 08:28:14.533194
EEC,48.53,48.52,48.54,50000000.0,50000000.0,0,0,0,0,268,2026-02-03 08:28:14.533194
TGX,46.04,46.03,46.05,50000000.0,50000000.0,0,0,0,0,269,2026-02-03 08:28:15.087687
PHR,46.27,46.26,46.28,50000000.0,50000000.0,0,0,0,0,269,2026-02-03 08:28:15.087687
BYL,47.05,47.04,47.06,50000000.0,50000000.0,0,0,0,0,269,2026-02-03 08:28:15.087687
CLD,78.19,78.18,78.2,50000000.0,50000000.0,0,0,0,0,269,2026-02-03 08:28:15.087687
GGD,37.93,37.92,37.94,50000000.0,50000000.0,0,0,0,0,269,2026-02-03 08:28:15.087687
PNR,60.36,60.35,60.37,50000000.0,50000000.0,0,0,0,0,269,2026-02-03 08:28:15.087687
FSR,35.15,35.14,35.16,50000000.0,50000000.0,0,0,0,0,269,2026-02-03 08:28:15.087687
ATB,62.88,62.87,62.89,50000000.0,50000000.0,0,0,0,0,269,2026-02-03 08:28:15.087687
SPK,56.22,56.21,56.23,50000000.0,50000000.0,0,0,0,0,269,2026-02-03 08:28:15.087687
EEC,48.59,48.58,48.6,50000000.0,50000000.0,0,0,0,0,269,2026-02-03 08:28:15.087687
TGX,46.04,46.03,46.05,50000000.0,50000000.0,0,0,0,0,270,2026-02-03 08:28:16.162366
PHR,46.7,46.69,46.71,50000000.0,50000000.0,0,0,0,0,270,2026-02-03 08:28:16.162366
BYL,46.98,46.97,46.99,50000000.0,50000000.0,0,0,0,0,270,2026-02-03 08:28:16.162366
CLD,78.07,78.06,78.08,50000000.0,50000000.0,0,0,0,0,270,2026-02-03 08:28:16.162366
