news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_COLB-2,BUY_COLB-2
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,92,2026-02-02 00:51:53.350313,SPNG,26.05,26.56,26.64,2342900.0,2024200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,92,2026-02-02 00:51:53.350313,SMMR,24.67,24.68,24.7,2315700.0,2482900.0,0,0
,,,,,,92,2026-02-02 00:51:53.350313,ATMN,24.9,24.47,24.9,2074900.0,1996600.0,0,0
,,,,,,92,2026-02-02 00:51:53.350313,WNTR,24.84,24.84,24.86,2459300.0,2240200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,93,2026-02-02 00:51:54.376857,SPNG,26.05,26.56,26.64,2342900.0,2155000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,93,2026-02-02 00:51:54.376857,SMMR,24.68,24.44,24.61,2324400.0,2475800.0,0,0
,,,,,,93,2026-02-02 00:51:54.376857,ATMN,24.94,24.47,24.62,2074900.0,1971700.0,0,0
,,,,,,93,2026-02-02 00:51:54.376857,WNTR,24.87,24.84,24.87,2459300.0,2241700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,94,2026-02-02 00:51:55.400107,SPNG,25.46,25.46,26.45,2223800.0,2165500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,94,2026-02-02 00:51:55.400107,SMMR,24.71,24.64,24.71,2300200.0,2464500.0,0,0
,,,,,,94,2026-02-02 00:51:55.400107,ATMN,24.47,24.4,24.41,2074900.0,1985400.0,0,0
,,,,,,94,2026-02-02 00:51:55.400107,WNTR,24.87,24.84,24.85,2459300.0,2253200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,95,2026-02-02 00:51:56.416775,SPNG,25.46,25.78,26.45,2489800.0,2165500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,95,2026-02-02 00:51:56.416775,SMMR,24.71,24.64,24.65,2298100.0,2465800.0,0,0
,,,,,,95,2026-02-02 00:51:56.416775,ATMN,24.41,24.76,24.94,2082400.0,1961900.0,0,0
,,,,,,95,2026-02-02 00:51:56.416775,WNTR,24.69,24.6,24.69,2436900.0,2293500.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,96,2026-02-02 00:51:57.450158,SPNG,25.78,26.25,26.26,2419600.0,2168700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,96,2026-02-02 00:51:57.450158,SMMR,24.53,24.53,24.65,2275300.0,2465800.0,0,0
,,,,,,96,2026-02-02 00:51:57.450158,ATMN,24.76,24.4,24.44,2091800.0,2000800.0,0,0
,,,,,,96,2026-02-02 00:51:57.450158,WNTR,24.74,24.75,24.85,2430300.0,2253200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,97,2026-02-02 00:51:58.467230,SPNG,25.78,26.25,26.26,2419600.0,2138200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,97,2026-02-02 00:51:58.467230,SMMR,24.71,24.53,24.71,2307100.0,2443800.0,0,0
,,,,,,97,2026-02-02 00:51:58.467230,ATMN,24.76,24.4,24.44,2046900.0,2000800.0,0,0
,,,,,,97,2026-02-02 00:51:58.467230,WNTR,24.74,24.82,24.85,2452800.0,2253200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,98,2026-02-02 00:51:59.496666,SPNG,26.25,26.25,26.26,2419600.0,2134700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,98,2026-02-02 00:51:59.496666,SMMR,24.71,24.53,24.68,2337800.0,2453800.0,0,0
,,,,,,98,2026-02-02 00:51:59.496666,ATMN,24.44,24.58,24.87,2050100.0,2009700.0,0,0
,,,,,,98,2026-02-02 00:51:59.496666,WNTR,24.82,24.82,24.85,2452800.0,2224200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,99,2026-02-02 00:52:00.517163,SPNG,25.44,25.62,26.26,2373900.0,2127500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,99,2026-02-02 00:52:00.517163,SMMR,24.67,24.53,24.64,2387500.0,2454300.0,0,0
,,,,,,99,2026-02-02 00:52:00.517163,ATMN,24.92,24.8,24.92,2066200.0,1980800.0,0,0
,,,,,,99,2026-02-02 00:52:00.517163,WNTR,24.87,24.78,24.87,2442000.0,2241700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,100,2026-02-02 00:52:01.555971,SPNG,25.44,25.99,26.26,2357900.0,2129400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,100,2026-02-02 00:52:01.555971,SMMR,24.53,24.5,24.51,2415200.0,2447900.0,0,0
,,,,,,100,2026-02-02 00:52:01.555971,ATMN,24.8,24.8,24.92,2066200.0,2006800.0,0,0
,,,,,,100,2026-02-02 00:52:01.555971,WNTR,24.62,24.62,24.87,2433800.0,2241700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,101,2026-02-02 00:52:02.601786,SPNG,25.99,25.79,25.84,2401600.0,2121400.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,101,2026-02-02 00:52:02.601786,SMMR,24.72,24.61,24.72,2405000.0,2442100.0,,0
,,,,,,101,2026-02-02 00:52:02.601786,ATMN,24.59,24.58,24.59,2050100.0,1992300.0,,0
,,,,,,101,2026-02-02 00:52:02.601786,WNTR,24.62,24.62,24.77,2417900.0,2118700.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,102,2026-02-02 00:52:03.624471,SPNG,25.84,26.24,26.26,2345500.0,2130100.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,102,2026-02-02 00:52:03.624471,SMMR,24.72,24.61,24.72,2398900.0,2442900.0,,0
,,,,,,102,2026-02-02 00:52:03.624471,ATMN,24.94,24.58,24.94,2075600.0,1975200.0,,0
,,,,,,102,2026-02-02 00:52:03.624471,WNTR,24.76,24.76,24.87,2253800.0,2241700.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,103,2026-02-02 00:52:04.647749,SPNG,26.24,25.79,26.12,2372000.0,2090800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,103,2026-02-02 00:52:04.647749,SMMR,24.76,24.61,24.76,2398900.0,2457400.0,0,0
,,,,,,103,2026-02-02 00:52:04.647749,ATMN,24.94,24.58,24.68,2055400.0,2000800.0,0,0
,,,,,,103,2026-02-02 00:52:04.647749,WNTR,24.62,24.62,24.87,2406900.0,2269700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,104,2026-02-02 00:52:05.672015,SPNG,25.75,26.19,26.26,2367900.0,2091400.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,104,2026-02-02 00:52:05.672015,SMMR,24.5,24.58,24.6,2414700.0,2424700.0,,0
,,,,,,104,2026-02-02 00:52:05.672015,ATMN,24.94,24.55,24.94,2081500.0,1977600.0,,0
,,,,,,104,2026-02-02 00:52:05.672015,WNTR,24.72,24.62,24.72,2412600.0,2145500.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,105,2026-02-02 00:52:06.696736,SPNG,25.62,25.62,26.26,2407000.0,2091400.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,105,2026-02-02 00:52:06.696736,SMMR,24.76,24.58,24.76,2409400.0,2442300.0,,0
,,,,,,105,2026-02-02 00:52:06.696736,ATMN,24.53,24.53,24.66,2078700.0,1974600.0,,0
,,,,,,105,2026-02-02 00:52:06.696736,WNTR,24.81,24.7,24.81,2256900.0,2239500.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,107,2026-02-02 00:52:07.756651,SPNG,26.09,25.96,26.09,2366900.0,2117300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,107,2026-02-02 00:52:07.756651,SMMR,24.76,24.58,24.6,2434000.0,2400300.0,0,0
,,,,,,107,2026-02-02 00:52:07.756651,ATMN,24.94,24.53,24.94,2078700.0,1977600.0,0,0
,,,,,,107,2026-02-02 00:52:07.756651,WNTR,24.87,24.62,24.87,2393800.0,2265600.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,108,2026-02-02 00:52:08.786738,SPNG,25.62,25.62,26.34,2407000.0,2123200.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,108,2026-02-02 00:52:08.786738,SMMR,24.76,24.58,24.7,2434000.0,2405700.0,,0
,,,,,,108,2026-02-02 00:52:08.786738,ATMN,24.61,24.73,24.94,2054800.0,1977600.0,,0
,,,,,,108,2026-02-02 00:52:08.786738,WNTR,24.83,24.78,24.83,2225100.0,2280000.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,109,2026-02-02 00:52:09.837017,SPNG,26.34,26.42,26.45,2421100.0,2114400.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,109,2026-02-02 00:52:09.837017,SMMR,24.6,24.58,24.6,2434000.0,2402900.0,,
,,,,,,109,2026-02-02 00:52:09.837017,ATMN,24.61,24.73,24.94,2054800.0,1967500.0,,
,,,,,,109,2026-02-02 00:52:09.837017,WNTR,24.83,24.82,24.83,2203200.0,2134000.0,2000.0,2000.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,110,2026-02-02 00:52:10.869037,SPNG,25.44,25.44,26.45,2410700.0,2099700.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,110,2026-02-02 00:52:10.869037,SMMR,24.76,24.58,24.76,2434000.0,2416900.0,,0
,,,,,,110,2026-02-02 00:52:10.869037,ATMN,24.61,24.73,24.86,2054800.0,1970000.0,,0
,,,,,,110,2026-02-02 00:52:10.869037,WNTR,24.87,24.76,24.87,2225100.0,2281600.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,111,2026-02-02 00:52:11.921628,SPNG,26.61,25.44,25.77,2410700.0,2135400.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,111,2026-02-02 00:52:11.921628,SMMR,24.58,24.58,24.61,2426500.0,2389600.0,,0
,,,,,,111,2026-02-02 00:52:11.921628,ATMN,24.54,24.77,24.86,2049000.0,1999000.0,,0
,,,,,,111,2026-02-02 00:52:11.921628,WNTR,24.84,24.84,24.87,2217100.0,2276900.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,112,2026-02-02 00:52:12.976453,SPNG,25.7,25.44,25.7,2405200.0,2123400.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,112,2026-02-02 00:52:12.976453,SMMR,24.62,24.61,24.62,2411900.0,2419100.0,,0
,,,,,,112,2026-02-02 00:52:12.976453,ATMN,24.4,24.4,24.86,2046900.0,2006100.0,,0
,,,,,,112,2026-02-02 00:52:12.976453,WNTR,24.87,24.69,24.87,2348700.0,2154500.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,113,2026-02-02 00:52:14.046457,SPNG,25.44,26.49,26.61,2376800.0,2123200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,113,2026-02-02 00:52:14.046457,SMMR,24.62,24.68,24.69,2429000.0,2417700.0,0,0
,,,,,,113,2026-02-02 00:52:14.046457,ATMN,24.4,24.73,24.86,2063100.0,2007000.0,0,0
,,,,,,113,2026-02-02 00:52:14.046457,WNTR,24.83,24.83,24.88,2358300.0,2260800.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,114,2026-02-02 00:52:15.085228,SPNG,26.49,25.44,25.73,2432900.0,2117100.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,114,2026-02-02 00:52:15.085228,SMMR,24.69,24.61,24.69,2436200.0,2441400.0,,0
,,,,,,114,2026-02-02 00:52:15.085228,ATMN,24.73,24.4,24.45,2046900.0,2006300.0,,0
,,,,,,114,2026-02-02 00:52:15.085228,WNTR,24.83,24.69,24.7,2348700.0,2138000.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,115,2026-02-02 00:52:16.126668,SPNG,25.82,25.44,25.57,2467700.0,2124200.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,115,2026-02-02 00:52:16.126668,SMMR,24.69,24.72,24.76,2397000.0,2450200.0,,0
,,,,,,115,2026-02-02 00:52:16.126668,ATMN,24.45,24.57,24.86,2094100.0,2009200.0,,0
,,,,,,115,2026-02-02 00:52:16.126668,WNTR,24.79,24.8,24.9,2241700.0,2244600.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,116,2026-02-02 00:52:17.188353,SPNG,26.61,25.44,26.61,2467700.0,2123200.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,116,2026-02-02 00:52:17.188353,SMMR,24.72,24.61,24.64,2416600.0,2396700.0,,0
,,,,,,116,2026-02-02 00:52:17.188353,ATMN,24.86,24.57,24.65,2094100.0,1970000.0,,0
,,,,,,116,2026-02-02 00:52:17.188353,WNTR,24.74,24.72,24.74,2360200.0,2133800.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,117,2026-02-02 00:52:18.211510,SPNG,26.66,25.65,25.75,2419100.0,2140800.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,117,2026-02-02 00:52:18.211510,SMMR,24.64,24.61,24.64,2366300.0,2392300.0,,0
,,,,,,117,2026-02-02 00:52:18.211510,ATMN,24.86,24.57,24.64,2094100.0,1968000.0,,0
,,,,,,117,2026-02-02 00:52:18.211510,WNTR,24.62,24.61,24.62,2242500.0,2232400.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,118,2026-02-02 00:52:19.229428,SPNG,25.75,25.83,26.66,2401000.0,2143800.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,118,2026-02-02 00:52:19.229428,SMMR,24.64,24.61,24.64,2392700.0,2392300.0,,0
,,,,,,118,2026-02-02 00:52:19.229428,ATMN,24.64,24.4,24.64,2070400.0,1968000.0,,0
,,,,,,118,2026-02-02 00:52:19.229428,WNTR,24.77,24.63,24.77,2220900.0,2245300.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,119,2026-02-02 00:52:20.256774,SPNG,26.68,25.83,26.33,2401000.0,2133500.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,119,2026-02-02 00:52:20.256774,SMMR,24.76,24.61,24.76,2401700.0,2453500.0,,
,,,,,,119,2026-02-02 00:52:20.256774,ATMN,24.65,24.4,24.65,2094000.0,1978700.0,,
,,,,,,119,2026-02-02 00:52:20.256774,WNTR,24.9,24.68,24.74,2217800.0,2128000.0,2000.0,2000.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,120,2026-02-02 00:52:21.276542,SPNG,26.06,26.06,27.01,1031100.0,792700.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,120,2026-02-02 00:52:21.276542,SMMR,26.47,24.73,25.83,750700.0,769200.0,,
,,,,,,120,2026-02-02 00:52:21.276542,ATMN,25.84,25.84,26.16,700300.0,566100.0,,
,,,,,,120,2026-02-02 00:52:21.276542,WNTR,24.9,24.7,24.76,940900.0,846700.0,2000.0,2000.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,121,2026-02-02 00:52:22.306668,SPNG,26.06,26.06,26.76,1031100.0,1119000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,121,2026-02-02 00:52:22.306668,SMMR,26.47,25.27,25.43,1262900.0,880600.0,0,0
,,,,,,121,2026-02-02 00:52:22.306668,ATMN,25.84,25.84,26.16,921800.0,728100.0,0,0
,,,,,,121,2026-02-02 00:52:22.306668,WNTR,24.7,24.33,24.45,940900.0,1182900.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,122,2026-02-02 00:52:23.330796,SPNG,26.33,26.33,26.4,1049300.0,1343200.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,122,2026-02-02 00:52:23.330796,SMMR,25.43,25.75,25.83,1714500.0,883800.0,,
,,,,,,122,2026-02-02 00:52:23.330796,ATMN,25.84,25.84,26.16,1026800.0,909400.0,,
,,,,,,122,2026-02-02 00:52:23.330796,WNTR,24.7,24.37,24.38,1041100.0,1492400.0,2000.0,2000.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,123,2026-02-02 00:52:24.358462,SPNG,26.4,26.15,26.4,1286300.0,1343200.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,123,2026-02-02 00:52:24.358462,SMMR,25.43,25.76,25.83,2090000.0,883800.0,,0
,,,,,,123,2026-02-02 00:52:24.358462,ATMN,25.84,25.8,25.82,926800.0,1186700.0,,0
,,,,,,123,2026-02-02 00:52:24.358462,WNTR,24.38,23.8,24.38,992200.0,1492400.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,124,2026-02-02 00:52:25.378304,SPNG,26.15,25.93,26.07,1280700.0,1576800.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,124,2026-02-02 00:52:25.378304,SMMR,25.83,25.95,26.44,2347900.0,857300.0,,0
,,,,,,124,2026-02-02 00:52:25.378304,ATMN,25.78,25.78,25.82,838300.0,1186700.0,,0
,,,,,,124,2026-02-02 00:52:25.378304,WNTR,24.38,24.21,24.38,1365500.0,1492400.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,125,2026-02-02 00:52:26.416444,SPNG,25.61,25.61,26.4,1154400.0,1343200.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,125,2026-02-02 00:52:26.416444,SMMR,25.83,26.38,26.44,2421400.0,857300.0,,0
,,,,,,125,2026-02-02 00:52:26.416444,ATMN,25.78,25.1,25.68,924200.0,1391000.0,,0
,,,,,,125,2026-02-02 00:52:26.416444,WNTR,24.44,24.21,24.44,1494200.0,1504500.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,126,2026-02-02 00:52:27.444365,SPNG,25.61,26.07,26.16,1258800.0,1570500.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,126,2026-02-02 00:52:27.444365,SMMR,26.94,26.53,26.71,2401400.0,894200.0,,0
,,,,,,126,2026-02-02 00:52:27.444365,ATMN,25.82,25.86,26.01,1214300.0,1199100.0,,0
,,,,,,126,2026-02-02 00:52:27.444365,WNTR,24.26,24.26,24.35,1715000.0,1504500.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,127,2026-02-02 00:52:28.479990,SPNG,25.61,26.07,26.16,1258800.0,1888400.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,127,2026-02-02 00:52:28.479990,SMMR,26.53,26.53,26.55,2401400.0,1246800.0,,0
,,,,,,127,2026-02-02 00:52:28.479990,ATMN,25.47,25.04,25.29,906900.0,1318100.0,,0
,,,,,,127,2026-02-02 00:52:28.479990,WNTR,24.26,24.31,24.42,1920700.0,1730900.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,128,2026-02-02 00:52:29.496505,SPNG,25.81,25.61,25.81,1264000.0,2017700.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,128,2026-02-02 00:52:29.496505,SMMR,26.58,26.49,26.58,2382900.0,1124300.0,,0
,,,,,,128,2026-02-02 00:52:29.496505,ATMN,25.29,25.6,26.01,1200500.0,1199100.0,,0
,,,,,,128,2026-02-02 00:52:29.496505,WNTR,24.42,24.31,24.42,2139800.0,1730900.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,129,2026-02-02 00:52:30.510749,SPNG,25.81,25.88,26.16,1494300.0,1994800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,129,2026-02-02 00:52:30.510749,SMMR,26.54,26.54,26.58,2371800.0,1218000.0,0,0
,,,,,,129,2026-02-02 00:52:30.510749,ATMN,25.67,25.67,25.99,1312300.0,1298500.0,0,0
,,,,,,129,2026-02-02 00:52:30.510749,WNTR,24.45,24.46,24.6,2158800.0,1394500.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,130,2026-02-02 00:52:31.550376,SPNG,25.88,26.1,26.16,1594500.0,2141000.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,130,2026-02-02 00:52:31.550376,SMMR,26.61,26.54,26.61,2371800.0,1334400.0,,0
,,,,,,130,2026-02-02 00:52:31.550376,ATMN,25.6,25.45,25.53,1271700.0,1407100.0,,0
,,,,,,130,2026-02-02 00:52:31.550376,WNTR,24.51,24.51,24.6,2037200.0,1394500.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,131,2026-02-02 00:52:32.566742,SPNG,25.88,25.88,26.02,1619200.0,2163500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,131,2026-02-02 00:52:32.566742,SMMR,26.67,26.54,26.67,2354100.0,1242700.0,0,0
,,,,,,131,2026-02-02 00:52:32.566742,ATMN,25.53,25.59,25.68,1452200.0,1384800.0,0,0
,,,,,,131,2026-02-02 00:52:32.566742,WNTR,24.51,24.26,24.49,1942500.0,1709600.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,132,2026-02-02 00:52:33.576949,SPNG,25.88,25.94,26.02,1750800.0,2183900.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,132,2026-02-02 00:52:33.576949,SMMR,26.54,26.49,26.54,2354200.0,1340000.0,,0
,,,,,,132,2026-02-02 00:52:33.576949,ATMN,25.68,25.59,25.68,1744100.0,1384800.0,,0
,,,,,,132,2026-02-02 00:52:33.576949,WNTR,24.4,24.23,24.35,1841500.0,1954100.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,133,2026-02-02 00:52:34.586706,SPNG,25.94,25.94,26.11,1750800.0,2205100.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,133,2026-02-02 00:52:34.586706,SMMR,26.54,26.7,26.71,2333200.0,1328000.0,,
,,,,,,133,2026-02-02 00:52:34.586706,ATMN,25.68,25.66,25.68,1911300.0,1384800.0,,
,,,,,,133,2026-02-02 00:52:34.586706,WNTR,24.4,24.26,24.29,2064700.0,2076300.0,2000.0,2000.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,134,2026-02-02 00:52:35.606823,SPNG,26.16,25.94,26.16,1853400.0,2204500.0,,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,134,2026-02-02 00:52:35.606823,SMMR,26.7,26.63,26.7,2363000.0,1528700.0,,0
,,,,,,134,2026-02-02 00:52:35.606823,ATMN,25.68,25.77,25.99,1877300.0,1298500.0,,0
,,,,,,134,2026-02-02 00:52:35.606823,WNTR,24.23,24.24,24.35,2064700.0,1954100.0,2000.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,135,2026-02-02 00:52:36.630680,SPNG,25.94,25.89,25.92,1999300.0,2206900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,135,2026-02-02 00:52:36.630680,SMMR,26.63,26.63,26.66,2363000.0,1838000.0,0,0
,,,,,,135,2026-02-02 00:52:36.630680,ATMN,25.99,25.77,25.99,1877300.0,1489000.0,0,0
,,,,,,135,2026-02-02 00:52:36.630680,WNTR,24.46,24.22,24.46,2054200.0,1820200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,136,2026-02-02 00:52:37.656331,SPNG,25.88,25.67,25.84,2025100.0,2184100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,136,2026-02-02 00:52:37.656331,SMMR,26.51,26.64,26.66,2351000.0,2074400.0,0,0
,,,,,,136,2026-02-02 00:52:37.656331,ATMN,25.66,25.66,25.75,1888200.0,1655900.0,0,0
,,,,,,136,2026-02-02 00:52:37.656331,WNTR,24.38,24.42,24.46,2177800.0,1820200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,137,2026-02-02 00:52:38.689484,SPNG,26.23,25.67,26.23,2025100.0,2150100.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,137,2026-02-02 00:52:38.689484,SMMR,26.68,26.39,26.68,2381100.0,2085100.0,,
,,,,,,137,2026-02-02 00:52:38.689484,ATMN,26.01,25.66,25.77,1900300.0,1574700.0,,
