news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_IESE-1,SELL_IESE-1,SELL_LUIS-1,SELL_LUIS-3,BUY_LUIS-1,BUY_LUIS-3,SELL_CALG-1,BUY_CALG-1,BUY_UEBR-1,SELL_LUIS-2,BUY_LUIS-2
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,152,2026-02-01 11:31:19.150553,SPNG,26.16,25.97,26.15,1716200.0,2500.0,3000.0,10000.0,1621400.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,152,2026-02-01 11:31:19.150553,SMMR,25.7,25.67,25.69,1800300.0,2500.0,2000.0,5000.0,1347800.0,6000.0,0,0,0,0,0,0,0
,,,,,,152,2026-02-01 11:31:19.150553,ATMN,24.02,24.03,24.05,1570200.0,10000.0,1000.0,2500.0,2065700.0,,0,0,0,0,0,0,0
,,,,,,152,2026-02-01 11:31:19.150553,WNTR,26.6,26.49,26.6,1332000.0,5000.0,4000.0,,1822500.0,1000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,153,2026-02-01 11:31:20.181953,SPNG,26.26,25.98,26.26,5000.0,1622000.0,3000.0,1797800.0,5000.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,153,2026-02-01 11:31:20.181953,SMMR,25.79,25.71,25.79,5000.0,1693400.0,3000.0,1502200.0,7500.0,4000.0,0,0,0,0,0,0,0
,,,,,,153,2026-02-01 11:31:20.181953,ATMN,24.05,23.99,24.05,10000.0,1491200.0,2000.0,1941700.0,2500.0,1000.0,0,0,0,0,0,0,0
,,,,,,153,2026-02-01 11:31:20.181953,WNTR,26.6,26.61,26.65,7500.0,1244900.0,4000.0,1785000.0,,1000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,154,2026-02-01 11:31:21.196980,SPNG,25.86,25.88,26.14,2030900.0,2500.0,7500.0,1713000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,154,2026-02-01 11:31:21.196980,SMMR,25.84,25.68,25.84,2124400.0,2500.0,7500.0,1940200.0,0,0,0,0,0,0,0,0,0
,,,,,,154,2026-02-01 11:31:21.196980,ATMN,24.04,24.1,24.2,1705400.0,10000.0,,2143200.0,0,0,0,0,0,0,0,0,0
,,,,,,154,2026-02-01 11:31:21.196980,WNTR,26.52,26.67,26.73,1598200.0,7500.0,,1894900.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,155,2026-02-01 11:31:22.226888,SPNG,26.12,25.89,26.12,5000.0,1898700.0,7500.0,1629900.0,1000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,155,2026-02-01 11:31:22.226888,SMMR,25.62,25.73,25.83,5000.0,1988900.0,10000.0,1834400.0,,0,0,0,0,0,0,0,0
,,,,,,155,2026-02-01 11:31:22.226888,ATMN,24.22,24.11,24.22,10000.0,1705400.0,,2131000.0,,0,0,0,0,0,0,0,0
,,,,,,155,2026-02-01 11:31:22.226888,WNTR,26.44,26.68,26.7,7500.0,1621700.0,2500.0,1835700.0,,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,156,2026-02-01 11:31:23.256706,SPNG,26.4,25.89,26.4,5000.0,1898700.0,1830700.0,5000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,156,2026-02-01 11:31:23.256706,SMMR,25.87,25.62,25.87,2500.0,2089600.0,2021500.0,5000.0,0,0,0,0,0,0,0,0,0
,,,,,,156,2026-02-01 11:31:23.256706,ATMN,24.22,24.11,24.22,10000.0,1705400.0,2157400.0,,0,0,0,0,0,0,0,0,0
,,,,,,156,2026-02-01 11:31:23.256706,WNTR,26.61,26.44,26.57,5000.0,1706200.0,1849200.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,157,2026-02-01 11:31:24.296931,SPNG,25.8,25.8,26.02,2206200.0,1731400.0,7500.0,,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,157,2026-02-01 11:31:24.296931,SMMR,25.87,25.7,25.83,2101400.0,2037000.0,5000.0,2500.0,,0,0,0,0,0,0,0,0
,,,,,,157,2026-02-01 11:31:24.296931,ATMN,23.92,24.01,24.21,1778500.0,1947300.0,2500.0,7500.0,1000.0,0,0,0,0,0,0,0,0
,,,,,,157,2026-02-01 11:31:24.296931,WNTR,26.5,26.45,26.47,1621700.0,1770400.0,5000.0,7500.0,,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,158,2026-02-01 11:31:25.316959,SPNG,25.79,25.79,26.3,2261200.0,1730100.0,7500.0,,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,158,2026-02-01 11:31:25.316959,SMMR,25.6,25.8,25.82,2098700.0,1931200.0,7500.0,2500.0,,,0,0,0,0,0,0,0
,,,,,,158,2026-02-01 11:31:25.316959,ATMN,23.92,24.18,24.2,1701600.0,1848300.0,5000.0,7500.0,1000.0,1000.0,0,0,0,0,0,0,0
,,,,,,158,2026-02-01 11:31:25.316959,WNTR,26.47,26.46,26.47,1621700.0,1494600.0,5000.0,5000.0,1000.0,3000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,159,2026-02-01 11:31:26.357104,SPNG,26.16,25.79,26.16,2218600.0,1754300.0,7500.0,,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,159,2026-02-01 11:31:26.357104,SMMR,25.6,25.8,25.82,1982400.0,1813800.0,7500.0,1000.0,2500.0,1000.0,0,0,0,0,0,0,0
,,,,,,159,2026-02-01 11:31:26.357104,ATMN,24.23,24.2,24.23,1615700.0,2057200.0,,2000.0,7500.0,1000.0,0,0,0,0,0,0,0
,,,,,,159,2026-02-01 11:31:26.357104,WNTR,26.43,26.43,26.53,1716500.0,1653800.0,5000.0,,5000.0,1000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,160,2026-02-01 11:31:27.389931,SPNG,26.16,25.8,25.83,2500.0,2008400.0,1740600.0,7500.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,160,2026-02-01 11:31:27.389931,SMMR,25.71,25.71,25.82,2500.0,2105800.0,1944500.0,5000.0,1000.0,,0,0,0,0,0,0,0
,,,,,,160,2026-02-01 11:31:27.389931,ATMN,24.24,24.23,24.24,7500.0,1483700.0,2058200.0,,1000.0,3000.0,0,0,0,0,0,0,0
,,,,,,160,2026-02-01 11:31:27.389931,WNTR,26.52,26.52,26.53,5000.0,1716500.0,1674400.0,5000.0,1000.0,,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,161,2026-02-01 11:31:28.417118,SPNG,26.16,25.82,25.83,1000.0,2500.0,1889300.0,1654000.0,1000.0,7500.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,161,2026-02-01 11:31:28.417118,SMMR,25.82,25.72,25.8,1000.0,5000.0,1885900.0,1827100.0,1000.0,7500.0,0,0,0,0,0,0,0
,,,,,,161,2026-02-01 11:31:28.417118,ATMN,24.29,24.25,24.29,4000.0,7500.0,1404000.0,2050000.0,1000.0,,0,0,0,0,0,0,0
,,,,,,161,2026-02-01 11:31:28.417118,WNTR,26.37,26.37,26.5,,2500.0,1830800.0,1581100.0,1000.0,7500.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,162,2026-02-01 11:31:29.449288,SPNG,25.86,25.97,26.15,1901400.0,1000.0,2500.0,7500.0,1749000.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,162,2026-02-01 11:31:29.449288,SMMR,25.84,25.71,25.77,1993600.0,1000.0,2500.0,5000.0,1939200.0,1000.0,0,0,0,0,0,0,0
,,,,,,162,2026-02-01 11:31:29.449288,ATMN,24.19,24.19,24.28,1972100.0,,5000.0,,1947600.0,2000.0,0,0,0,0,0,0,0
,,,,,,162,2026-02-01 11:31:29.449288,WNTR,26.37,26.38,26.39,1729400.0,1000.0,2500.0,7500.0,1488000.0,2000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,163,2026-02-01 11:31:30.477077,SPNG,25.77,25.77,26.14,2087200.0,10000.0,1662400.0,,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,163,2026-02-01 11:31:30.477077,SMMR,25.84,25.72,25.74,1792500.0,7500.0,1722300.0,5000.0,2000.0,2000.0,0,0,0,0,0,0,0
,,,,,,163,2026-02-01 11:31:30.477077,ATMN,24.3,24.24,24.3,1658300.0,,2120500.0,7500.0,2000.0,,0,0,0,0,0,0,0
,,,,,,163,2026-02-01 11:31:30.477077,WNTR,26.37,26.37,26.5,1834200.0,7500.0,1581100.0,2500.0,,1000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,164,2026-02-01 11:31:31.516811,SPNG,25.77,25.93,26.14,2127600.0,10000.0,1662400.0,,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,164,2026-02-01 11:31:31.516811,SMMR,25.65,25.7,25.72,2090500.0,7500.0,1579700.0,1000.0,3000.0,,0,0,0,0,0,0,0
,,,,,,164,2026-02-01 11:31:31.516811,ATMN,24.3,24.24,24.3,1768300.0,,2015700.0,2000.0,1000.0,5000.0,0,0,0,0,0,0,0
,,,,,,164,2026-02-01 11:31:31.516811,WNTR,26.35,26.38,26.44,1747100.0,7500.0,1476300.0,,2000.0,5000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,165,2026-02-01 11:31:32.551650,SPNG,25.77,25.82,25.87,2117800.0,1549800.0,12500.0,,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,165,2026-02-01 11:31:32.551650,SMMR,25.72,25.65,25.72,2216900.0,1684100.0,5000.0,3000.0,,,0,0,0,0,0,0,0
,,,,,,165,2026-02-01 11:31:32.551650,ATMN,24.19,24.19,24.29,1950800.0,1900200.0,2500.0,1000.0,5000.0,,0,0,0,0,0,0,0
,,,,,,165,2026-02-01 11:31:32.551650,WNTR,26.35,26.4,26.41,1633300.0,1296800.0,10000.0,3000.0,5000.0,1000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,166,2026-02-01 11:31:33.586873,SPNG,25.89,25.89,26.13,1953800.0,1000.0,2500.0,12500.0,1566900.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,166,2026-02-01 11:31:33.586873,SMMR,25.65,25.66,25.71,2028900.0,1000.0,2500.0,7500.0,1557000.0,3000.0,0,0,0,0,0,0,0
,,,,,,166,2026-02-01 11:31:33.586873,ATMN,24.36,24.24,24.36,1857700.0,1000.0,5000.0,,2059200.0,,0,0,0,0,0,0,0
,,,,,,166,2026-02-01 11:31:33.586873,WNTR,26.39,26.38,26.39,1751400.0,,5000.0,10000.0,1285200.0,3000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,167,2026-02-01 11:31:34.626710,SPNG,26.13,26.11,26.13,1943400.0,1000.0,2500.0,12500.0,1000.0,1448500.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,167,2026-02-01 11:31:34.626710,SMMR,25.65,25.66,25.67,1867700.0,2000.0,2500.0,7500.0,4000.0,1448000.0,0,0,0,0,0,0,0
,,,,,,167,2026-02-01 11:31:34.626710,ATMN,24.36,24.25,24.29,1742600.0,2000.0,5000.0,,1000.0,1943500.0,0,0,0,0,0,0,0
,,,,,,167,2026-02-01 11:31:34.626710,WNTR,26.37,26.37,26.39,1749000.0,1000.0,2500.0,10000.0,4000.0,1174600.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,168,2026-02-01 11:31:35.656902,SPNG,25.82,25.82,26.08,2138200.0,1433000.0,12500.0,1000.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,168,2026-02-01 11:31:35.656902,SMMR,25.59,25.59,25.64,2250000.0,1356400.0,7500.0,5000.0,,,0,0,0,0,0,0,0
,,,,,,168,2026-02-01 11:31:35.656902,ATMN,24.36,24.33,24.35,1599300.0,1850300.0,2500.0,1000.0,3000.0,5000.0,0,0,0,0,0,0,0
,,,,,,168,2026-02-01 11:31:35.656902,WNTR,26.37,26.37,26.39,1673000.0,1156900.0,7500.0,5000.0,2000.0,2500.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,169,2026-02-01 11:31:36.697013,SPNG,25.94,25.82,25.94,2118700.0,1461700.0,12500.0,1000.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,169,2026-02-01 11:31:36.697013,SMMR,25.59,25.7,25.73,2161900.0,1569400.0,7500.0,3000.0,1000.0,,0,0,0,0,0,0,0
,,,,,,169,2026-02-01 11:31:36.697013,ATMN,24.15,24.15,24.35,1964200.0,1763800.0,2500.0,2000.0,,5000.0,0,0,0,0,0,0,0
,,,,,,169,2026-02-01 11:31:36.697013,WNTR,26.33,26.33,26.39,1780400.0,1145300.0,7500.0,5000.0,1000.0,2500.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,170,2026-02-01 11:31:37.726852,SPNG,25.82,25.82,26.23,2118700.0,1833800.0,5000.0,,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,170,2026-02-01 11:31:37.726852,SMMR,25.57,25.57,25.73,2301200.0,1957500.0,7500.0,,0,0,0,0,0,0,0,0,0
,,,,,,170,2026-02-01 11:31:37.726852,ATMN,24.15,24.27,24.35,2075900.0,1935700.0,2500.0,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,170,2026-02-01 11:31:37.726852,WNTR,26.32,26.32,26.35,1839100.0,1413700.0,12500.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,172,2026-02-01 11:31:38.776900,SPNG,26.23,25.83,26.23,2500.0,2034500.0,1813700.0,5000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,172,2026-02-01 11:31:38.776900,SMMR,25.57,25.57,25.72,,2238300.0,1826700.0,10000.0,0,0,0,0,0,0,0,0,0
,,,,,,172,2026-02-01 11:31:38.776900,ATMN,24.43,24.36,24.43,5000.0,1963400.0,2028000.0,,0,0,0,0,0,0,0,0,0
,,,,,,172,2026-02-01 11:31:38.776900,WNTR,26.35,26.35,26.41,5000.0,1752100.0,1551900.0,10000.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,173,2026-02-01 11:31:39.816927,SPNG,25.71,25.71,26.23,2132700.0,1827600.0,5000.0,,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,173,2026-02-01 11:31:39.816927,SMMR,25.72,25.72,25.73,2232500.0,1932400.0,7500.0,,0,0,0,0,0,0,0,0,0
,,,,,,173,2026-02-01 11:31:39.816927,ATMN,24.43,24.36,24.43,1962200.0,2004400.0,,5000.0,0,0,0,0,0,0,0,0,0
,,,,,,173,2026-02-01 11:31:39.816927,WNTR,26.39,26.39,26.41,1736400.0,1551900.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,174,2026-02-01 11:31:40.846974,SPNG,25.71,25.94,26.23,2158900.0,1817200.0,5000.0,,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,174,2026-02-01 11:31:40.846974,SMMR,25.76,25.76,25.78,2253100.0,2059700.0,5000.0,,0,0,0,0,0,0,0,0,0
,,,,,,174,2026-02-01 11:31:40.846974,ATMN,24.45,24.36,24.45,2074400.0,1982200.0,,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,174,2026-02-01 11:31:40.846974,WNTR,26.3,26.34,26.35,1831700.0,1545500.0,10000.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,175,2026-02-01 11:31:41.878241,SPNG,25.94,25.71,25.88,2150800.0,1828600.0,5000.0,,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,175,2026-02-01 11:31:41.878241,SMMR,25.67,25.67,25.68,2245400.0,2060000.0,5000.0,,0,0,0,0,0,0,0,0,0
,,,,,,175,2026-02-01 11:31:41.878241,ATMN,24.46,24.35,24.46,2199900.0,1964000.0,,,0,0,0,0,0,0,0,0,0
,,,,,,175,2026-02-01 11:31:41.878241,WNTR,26.35,26.3,26.35,1855900.0,1545500.0,10000.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,176,2026-02-01 11:31:42.907057,SPNG,25.88,25.71,25.88,2150800.0,1828600.0,5000.0,,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,176,2026-02-01 11:31:42.907057,SMMR,25.78,25.67,25.78,2245400.0,2063700.0,5000.0,,0,0,0,0,0,0,0,0,0
,,,,,,176,2026-02-01 11:31:42.907057,ATMN,24.21,24.24,24.46,2200300.0,1951900.0,,,0,0,0,0,0,0,0,0,0
,,,,,,176,2026-02-01 11:31:42.907057,WNTR,26.32,26.32,26.35,1835700.0,1544900.0,10000.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,177,2026-02-01 11:31:43.936883,SPNG,25.88,26.22,26.23,2159300.0,1840600.0,5000.0,,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,177,2026-02-01 11:31:43.936883,SMMR,25.78,25.67,25.75,2288900.0,2045600.0,5000.0,,0,0,0,0,0,0,0,0,0
,,,,,,177,2026-02-01 11:31:43.936883,ATMN,24.24,24.24,24.28,2200300.0,1956300.0,,,0,0,0,0,0,0,0,0,0
,,,,,,177,2026-02-01 11:31:43.936883,WNTR,26.3,26.3,26.41,1855100.0,1548600.0,10000.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,178,2026-02-01 11:31:44.957155,SPNG,25.88,26.22,26.23,2159300.0,1853400.0,5000.0,,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,178,2026-02-01 11:31:44.957155,SMMR,25.75,25.72,25.75,2291800.0,2045600.0,5000.0,,0,0,0,0,0,0,0,0,0
,,,,,,178,2026-02-01 11:31:44.957155,ATMN,24.28,24.28,24.49,2201800.0,1958700.0,,,0,0,0,0,0,0,0,0,0
,,,,,,178,2026-02-01 11:31:44.957155,WNTR,26.44,26.47,26.48,1885500.0,1654900.0,7500.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,179,2026-02-01 11:31:45.987280,SPNG,25.88,26.22,26.23,2159300.0,1879900.0,5000.0,,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,179,2026-02-01 11:31:45.987280,SMMR,25.67,25.67,25.84,2271100.0,2037000.0,5000.0,,0,0,0,0,0,0,0,0,0
,,,,,,179,2026-02-01 11:31:45.987280,ATMN,24.28,24.28,24.49,2201800.0,2005300.0,,,0,0,0,0,0,0,0,0,0
,,,,,,179,2026-02-01 11:31:45.987280,WNTR,26.44,26.47,26.48,1885500.0,1663400.0,7500.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,180,2026-02-01 11:31:47.025942,SPNG,26.1,24.65,26.39,200000.0,7500.0,,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,180,2026-02-01 11:31:47.025942,SMMR,25.81,25.26,25.94,200000.0,5000.0,,0,0,0,0,0,0,0,0,0,0
,,,,,,180,2026-02-01 11:31:47.025942,ATMN,24.28,24.35,0.0,200000.0,,7500.0,0,0,0,0,0,0,0,0,0,0
,,,,,,180,2026-02-01 11:31:47.025942,WNTR,26.42,26.05,26.52,200000.0,7500.0,2500.0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,181,2026-02-01 11:31:48.056993,SPNG,24.65,24.65,25.18,1086700.0,934200.0,7500.0,,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,181,2026-02-01 11:31:48.056993,SMMR,25.81,25.26,25.59,833100.0,1074900.0,5000.0,,0,0,0,0,0,0,0,0,0
,,,,,,181,2026-02-01 11:31:48.056993,ATMN,24.32,24.32,24.53,901900.0,952800.0,,7500.0,0,0,0,0,0,0,0,0,0
,,,,,,181,2026-02-01 11:31:48.056993,WNTR,26.42,26.05,26.13,875200.0,1008400.0,7500.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,182,2026-02-01 11:31:49.070083,SPNG,24.65,24.65,24.86,1086700.0,1282600.0,7500.0,,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,182,2026-02-01 11:31:49.070083,SMMR,25.46,25.26,25.46,833100.0,1410400.0,5000.0,,,,0,0,0,0,0,0,0
,,,,,,182,2026-02-01 11:31:49.070083,ATMN,24.32,24.32,24.47,901900.0,1265700.0,,7500.0,,,0,0,0,0,0,0,0
,,,,,,182,2026-02-01 11:31:49.070083,WNTR,25.71,26.08,26.11,876500.0,1107200.0,7500.0,,2000.0,2000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,183,2026-02-01 11:31:50.097009,SPNG,24.65,24.45,24.46,1243000.0,1000.0,1409100.0,1000.0,7500.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,183,2026-02-01 11:31:50.097009,SMMR,25.52,25.3,25.52,947200.0,,1185500.0,,5000.0,,0,0,0,0,0,0,0
,,,,,,183,2026-02-01 11:31:50.097009,ATMN,24.14,24.14,24.41,865300.0,,1568000.0,,,7500.0,0,0,0,0,0,0,0
,,,,,,183,2026-02-01 11:31:50.097009,WNTR,25.63,25.63,25.64,856900.0,,1132800.0,5000.0,7500.0,,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,184,2026-02-01 11:31:51.126734,SPNG,24.84,24.45,24.83,1243000.0,1000.0,1579200.0,1000.0,7500.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,184,2026-02-01 11:31:51.126734,SMMR,25.26,25.26,25.27,853800.0,,1497400.0,,5000.0,,0,0,0,0,0,0,0
,,,,,,184,2026-02-01 11:31:51.126734,ATMN,24.2,24.16,24.2,1068700.0,1000.0,1686400.0,,,7500.0,0,0,0,0,0,0,0
,,,,,,184,2026-02-01 11:31:51.126734,WNTR,25.51,25.51,25.52,869200.0,1000.0,1028800.0,6000.0,7500.0,,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,185,2026-02-01 11:31:52.166860,SPNG,24.86,24.45,24.8,1243000.0,1000.0,1576800.0,1000.0,7500.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,185,2026-02-01 11:31:52.166860,SMMR,25.4,25.26,25.28,853800.0,1000.0,1596900.0,1000.0,5000.0,,0,0,0,0,0,0,0
,,,,,,185,2026-02-01 11:31:52.166860,ATMN,24.2,24.37,24.41,1413600.0,3000.0,1568000.0,,,7500.0,0,0,0,0,0,0,0
,,,,,,185,2026-02-01 11:31:52.166860,WNTR,25.45,24.98,25.43,847300.0,,1167900.0,7000.0,2500.0,,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,186,2026-02-01 11:31:53.197521,SPNG,24.86,23.73,24.86,1238900.0,1486400.0,1000.0,7500.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,186,2026-02-01 11:31:53.197521,SMMR,25.34,25.39,25.4,1080300.0,1848700.0,1000.0,5000.0,4000.0,,0,0,0,0,0,0,0
,,,,,,186,2026-02-01 11:31:53.197521,ATMN,23.99,24.1,24.41,1502700.0,1568000.0,,,,7500.0,0,0,0,0,0,0,0
,,,,,,186,2026-02-01 11:31:53.197521,WNTR,24.92,24.92,25.13,861100.0,1285300.0,7000.0,,,,0,0,0,0,0,0,0
